run_id,approach,question_id,question,category,difficulty,required_knowledge_type,expected_answer,actual_answer,similarity_score,classification,latency_ms,tokens_input,tokens_output,estimated_cost,error
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q030,Which services interact with external third-party APIs?,discovery,medium,relational,"Services that interact with external third-party APIs include: credit-bureau-integration (ServicosBureau), fraud-bureau-integration (ClearCheck), digital-signature-service (DocuSign-BR), detran-integration-service (DETRAN-API), cartorio-integration-service (Cartorio-Digital), bank-transfer-integration (BancoParceiro), vehicle-appraisal-service (FIPE-API), and property-appraisal-service (InspecaoExpress). These eight integration services encapsulate all external dependencies behind internal service boundaries.","The provided graph data does not contain enough information to identify any services that interact with external third-party APIs.

Supporting details from the graph data:
- `auth-service` has flag `exposes external API`, but this indicates it exposes an API externally; it does not state that it calls or integrates with third-party APIs.
- No relationship such as `CALLS_THIRD_PARTY_API`, `DEPENDS_ON_EXTERNAL_API`, or similar is present in the provided data.
- The `Contract` domain lists services via `BELONGS_TO_DOMAIN`, but no third-party API interaction details are provided for them.",0.4384057971014492,partial,3612.6999580010306,520,195,0.005525,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q031,Which services process asynchronous workloads using SQS queues?,discovery,medium,operational,"Services that process asynchronous workloads using SQS queues include: ocr-worker (processes uploaded documents asynchronously), liveness-worker (processes biometric liveness checks asynchronously), fraud-scoring-service (processes fraud checks in the background), credit-scoring-engine (runs ML scoring models asynchronously), notification-service (sends notifications asynchronously), dunning-service (processes payment reminders in batches), and registry-tracker-service (polls for registry status updates). These services use SQS to decouple from their producers and handle variable load through queue-based scaling.","No services in the provided graph data are shown as processing asynchronous workloads using SQS queues.

Supporting details from the graph data:
- `ocr-worker` processes asynchronous workloads, but it uses Kafka:
  - `API style: event-driven`
  - `Consumes events: documents_uploaded`
  - `Endpoints: Kafka consumer: document-uploads topic`
  - Relationship: `ocr-worker → CONSUMES → documents_uploaded`
- `auth-service` is REST-based and has no SQS-related relationships or endpoints:
  - `API style: rest`

No `USES_QUEUE`, `CONSUMES` from SQS, or SQS queue relationships are present in the retrieved graph data.",0.46808510638297873,correct,4331.244208005955,751,214,0.006965,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q032,Which services are owned by team-credit?,discovery,easy,factual,"Team-credit owns four services in the credit analysis domain: credit-bureau-integration (handles communication with ServicosBureau), income-verification-service (verifies and cross-references customer income data), credit-scoring-engine (runs ML models to compute credit risk scores), credit-policy-service (manages and evaluates credit policy rules), and credit-decision-service (makes final credit approval or denial decisions based on scores and policies).","Direct answer: team-credit owns:
- credit-bureau-integration
- income-verification-service
- credit-scoring-engine
- credit-policy-service
- credit-decision-service

Supporting details from the graph data:
- team-credit → OWNS → credit-bureau-integration
- team-credit → OWNS → income-verification-service
- team-credit → OWNS → credit-scoring-engine
- team-credit → OWNS → credit-policy-service
- team-credit → OWNS → credit-decision-service",0.5488888888888889,correct,2564.796334001585,580,107,0.004505,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q033,"Which services would need to be modified to add a new loan product type (e.g., personal unsecured loans)?",discovery,hard,architectural,"Adding a new unsecured loan product would require modifications to: eligibility-service (new eligibility rules), proposal-service (new product type support), credit-policy-service (new credit policies for unsecured lending), credit-scoring-engine (adjusted risk models without collateral), credit-decision-service (updated decision rules), contract-generation-service (new contract templates), billing-service (new payment schedules), and customer-portal-bff (new product flow). The appraisal domain services could be skipped since there is no collateral, and registry services would also not be needed. The feature-flag-service could gate the rollout.","The graph data is not sufficient to determine which services must be modified to add a new loan product type.

Supporting details from the graph data:
- Only `auth-service` is provided.
- `auth-service` has `SUPPORTS_PRODUCT` relationships to:
  - `AutoCredit`
  - `HomeEquity`
  - `AutoRefi`
  - `HomeRefi`
  - `TopUp`
  - `Renegotiation`
- `auth-service` purpose is centralized authentication and authorization, not loan product management.

Cited relationships:
- `auth-service → SUPPORTS_PRODUCT → AutoCredit`
- `auth-service → SUPPORTS_PRODUCT → HomeEquity`
- `auth-service → SUPPORTS_PRODUCT → AutoRefi`
- `auth-service → SUPPORTS_PRODUCT → HomeRefi`
- `auth-service → SUPPORTS_PRODUCT → TopUp`
- `auth-service → SUPPORTS_PRODUCT → Renegotiation`

Based on this graph alone, no specific service can be identified as needing modification for a new product type such as personal unsecured loans.",0.43619791666666663,partial,4748.377124997205,478,289,0.006725,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q034,Which services have dependencies on both PostgreSQL and MongoDB?,discovery,medium,operational,"Most services at CredityFlow use either PostgreSQL (for transactional data) or MongoDB (for document-oriented data), but some may use both. The proposal-service likely uses PostgreSQL for structured proposal data and may reference MongoDB-stored documents via the document-store-service. The backoffice-bff may aggregate data from both PostgreSQL-backed services and MongoDB-backed document stores. The audit-service uses Elasticsearch rather than either database. Generally, CredityFlow follows the principle of each service owning its own datastore, minimizing dual-database dependencies.","No services in the provided graph data have dependencies on both PostgreSQL and MongoDB.

Supporting details from the graph data:
- `auth-service` → `USES_DATABASE` → `auth_db`
- `auth-service` → `USES_DATABASE` → `auth_session_cache`
- `auth-service` database type: `PostgreSQL+Redis`

No MongoDB dependency is shown for `auth-service`, and no other services with database relationships are provided.",0.47118301314459055,partial,3203.003999995417,468,155,0.004665,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q035,How does CredityFlow handle a customer who wants to refinance their auto loan?,ambiguous,medium,mixed,"For an AutoRefi (auto refinance) application, the flow begins similarly to a new loan: the lead-intake-service captures the refinance request, and the eligibility-service checks if the customer qualifies for refinancing based on their existing loan history and current terms. The customer-service retrieves existing customer data to avoid redundant onboarding. The vehicle-appraisal-service re-evaluates the vehicle's current market value via FIPE-API since the collateral value may have changed. The credit-scoring-engine runs an updated credit assessment, and if approved, the contract-generation-service creates a new contract that supersedes the original. The existing lien is updated through the detran-integration-service.","CredityFlow’s graph data only shows the customer-facing entry point for auto refinancing: `customer-portal-bff` supports the `AutoRefi` product and orchestrates requests from the customer portal/mobile app.

Supporting details from the graph data:
- `customer-portal-bff` has relationship `SUPPORTS_PRODUCT → AutoRefi`.
- It exposes customer portal endpoints such as:
  - `GET /api/v1/portal/proposals`
  - `GET /api/v1/portal/loans/{id}`
  - `POST /api/v1/portal/renegotiation/request`
- Its purpose is to aggregate data from backend services and handle request orchestration.
- It has explicit dependencies:
  - `DEPENDS_ON → auth-service`
  - `DEPENDS_ON → proposal-service`
  - `DEPENDS_ON → customer-service`
  - `DEPENDS_ON → billing-service`
- The service metadata also lists dependencies on `eligibility-service`, `renegotiation-eligibility-service`, and `renegotiation-simulation-service`, but the detailed refinance workflow is not present in the provided graph.

So, based on the graph, an AutoRefi customer request is handled through `customer-portal-bff`, which supports `AutoRefi` and coordinates with backend services. The graph does not contain enough information to describe the full refinancing process end-to-end.",0.44032921810699593,partial,9735.250292011187,555,520,0.010575,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q036,How does CredityFlow ensure compliance with financial regulations across its services?,ambiguous,hard,mixed,CredityFlow ensures compliance through multiple mechanisms distributed across the architecture. The compliance-check-service validates contracts against regulatory requirements before signing. The audit-service logs all significant operations to Elasticsearch for regulatory reporting and investigation. PII encryption at rest and in transit ensures LGPD compliance. The credit-policy-service enforces lending regulations through configurable policy rules. The document-validation-service ensures required regulatory documents are collected and valid. The notification-service ensures required disclosures are communicated to customers. The feature-flag-service allows quick disabling of features that may have compliance issues.,"CredityFlow ensures compliance through centralized audit logging, contract compliance validation, controlled access, and collections contact tracking.

Supporting details from the graph data:

- **audit-service** captures and stores immutable audit events “from all services” for **regulatory compliance, security investigation, and operational troubleshooting**.
  - `audit-service → PUBLISHES → audit_event_logged`
  - `audit-service → CONSUMES → lead_created`
  - `audit-service → CONSUMES → proposal_started`
  - `audit-service → CONSUMES → biometrics_validated`
  - `audit-service → CONSUMES → fraud_decision_made`
  - `audit-service → CONSUMES → credit_decision_made`
  - `audit-service → CONSUMES → contract_signed`
  - `audit-service → CONSUMES → registry_completed`
  - `audit-service → CONSUMES → disbursement_done`
  - `audit-service → CONSUMES → legal_action_started`
  - It uses `audit-service → USES_DATABASE → audit_log_store`.

- **compliance-check-service** validates contracts against financial regulations.
  - `compliance-check-service → PUBLISHES → compliance_checked`
  - The `compliance_checked` event is emitted when a contract passes validation including **regulatory requirements, rate caps, and disclosure rules**.
  - Payload includes `rules_checked`, `rules_passed`, `compliance_version`, and `checked_at`.

- **digital-signature-service** only proceeds based on compliance validation evidence.
  - `digital-signature-service → CONSUMES → compliance_checked`

- **audit-service** also records compliance validation activity.
  - The `compliance_checked` event lists **audit-service** as a consumer.

- **auth-service** provides centralized authentication and authorization using OAuth2/OIDC, RBAC, API keys, and JWT-based service-to-service authentication.
  - `auth-service → USES_DATABASE → auth_db`
  - `auth-service → USES_DATABASE → auth_session_cache`

- **collections-contact-service** tracks delinquent borrower contact outcomes for compliance reporting.
  - `collections-contact-service → PUBLISHES → collections_contact_attempted`
  - `collections-contact-service → CONSUMES → dunning_started`
  - `collections-contact-service → DEPENDS_ON → customer-service`
  - `collections-contact-service → DEPENDS_ON → dunning-service`

Together, the graph shows compliance is enforced and evidenced via `compliance_checked`, immutable audit trails in `audit-service`, access control through `auth-service`, and regulated collections reporting through `collections-contact-service`.",0.3369940382805146,correct,9590.556832990842,1431,719,0.01794,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q037,What happens when a customer disputes a collections action on their account?,ambiguous,hard,mixed,"When a customer disputes a collections action, the process likely involves multiple services. The customer-portal-bff or collections-contact-service would receive the dispute. The case-management-service in backoffice would create a dispute case for review. The audit-service would be queried to retrieve the full history of the account's collections actions (dunning-service notifications, collections-contact-service outreach attempts). The billing-service records would be reviewed to verify payment history, and the payment-confirmation-service logs could reveal missed payment confirmations. If the dispute is valid, the negotiation-engine-service might adjust terms, and the legal-collections-service would pause any legal proceedings.","The graph data does not contain enough information to determine what happens when a customer disputes a collections action.

Supporting details from the graph data:
- The relevant domain is `Collections`.
- Services that `BELONGS_TO_DOMAIN` `Collections` include:
  - `billing-service`
  - `dunning-service`
  - `collections-contact-service`
  - `negotiation-engine-service`
  - `legal-collections-service`
  - `renegotiation-eligibility-service`
  - `renegotiation-simulation-service`
- `collections-contact-service` and `negotiation-engine-service` both `USES_DATABASE` `collections_db`.
- `legal-collections-service` `USES_DATABASE` `legal_collections_db`.
- `team-collections` `OWNS` the Collections services listed above.

No service or relationship in the provided graph explicitly mentions customer disputes, dispute handling, or account action reversal/escalation.",0.45335003130870377,correct,4363.732708006864,366,253,0.005625,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q038,How does CredityFlow handle partial document submissions during onboarding?,ambiguous,easy,operational,"When a customer submits documents partially during onboarding, the document-upload-service accepts each document independently and the document-store-service tracks which required documents have been received versus which are still pending. The document-validation-service validates each document as it arrives. The proposal-service maintains the overall application state and tracks document completeness. The customer-portal-bff displays which documents are still needed, and the notification-service can send reminders for missing documents. The application only progresses to credit analysis once all required documents are validated. The backoffice-bff allows agents to view partially complete applications and follow up with customers.","The graph data does not contain enough information to explain how CredityFlow handles partial document submissions during onboarding.

Supporting details from the graph data:
- The `Onboarding` domain includes:
  - `lead-intake-service → BELONGS_TO_DOMAIN → Onboarding`
  - `eligibility-service → BELONGS_TO_DOMAIN → Onboarding`
  - `customer-service → BELONGS_TO_DOMAIN → Onboarding`
  - `proposal-service → BELONGS_TO_DOMAIN → Onboarding`
- Document-related services are owned by `team-documents`:
  - `team-documents → OWNS → document-upload-service`
  - `team-documents → OWNS → document-store-service`
  - `document-upload-service → USES_DATABASE → document_files`
  - `document-store-service → USES_DATABASE → document_files`

However, no relationship or process is provided linking onboarding services to document services, nor any rule describing partial document submission handling.",0.4743034055727554,correct,4428.283250003005,303,265,0.00549,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q039,What monitoring and observability tools does CredityFlow use and how are alerts configured?,ambiguous,easy,operational,"CredityFlow uses Datadog as its primary observability platform, covering metrics, traces, and logs across all services running on AWS EKS. Istio service mesh provides automatic distributed tracing for inter-service communication. Elasticsearch stores audit logs for compliance-specific querying. Alerts are likely configured in Datadog for key SLIs such as error rates, latency percentiles, queue depths (SQS), and external integration availability. Critical alerts would cover the Saga flow (contract-registry-disbursement), external API failures (ServicosBureau, ClearCheck, DETRAN-API, BancoParceiro), and fraud scoring anomalies.","The graph data does not contain enough information to identify CredityFlow’s monitoring or observability tools, or how alerts are configured.

Supporting details from the graph data:
- `registry-tracker-service` only states that it “Polls and tracks the status of pending lien registrations across external systems.”
- `notification-service` only states that it “Delivers notifications across email, SMS, push, and WhatsApp channels.”

No monitoring tools, observability stack, alerting rules, alert channels, or relationships between services and alerting are provided in the retrieved graph data.",0.484947111472742,correct,3478.157416000613,186,169,0.003465,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q040,How does the renegotiation-eligibility-service determine if a delinquent customer can renegotiate?,ambiguous,hard,mixed,"The renegotiation-eligibility-service evaluates whether a delinquent customer qualifies for renegotiation based on multiple criteria. It checks the customer's payment history via the billing-service, the current outstanding balance, the number of days past due from the dunning-service records, and whether the customer has previously renegotiated (to limit repeated renegotiations). It may also query the credit-bureau-integration for updated credit data and check the collateral's current value via the appraisal domain. Eligible customers are then routed to the renegotiation-simulation-service where they can explore new payment terms before committing through the negotiation-engine-service.","Direct answer:  
`renegotiation-eligibility-service` evaluates whether a delinquent borrower qualifies for loan renegotiation using payment history, current delinquency status, and configurable business policies.

Supporting details from the graph data:
- Purpose: “Evaluates whether a delinquent borrower qualifies for loan renegotiation based on payment history, current delinquency status, and configurable business policies.”
- It exposes:
  - `POST /api/v1/renegotiation/eligibility/check`
  - `GET /api/v1/renegotiation/eligibility/{loanId}`
- Primary entities involved:
  - `RenegotiationEligibility`
  - `EligibilityPolicy`
  - `CustomerHistory`
- It depends on:
  - `renegotiation-eligibility-service DEPENDS_ON → billing-service`
  - `renegotiation-eligibility-service DEPENDS_ON → customer-service`
- When eligibility is confirmed, it publishes:
  - `renegotiation-eligibility-service PUBLISHES → renegotiation_eligible`
- The `renegotiation_eligible` event includes fields such as:
  - `loan_id`
  - `customer_id`
  - `renegotiation_id`
  - `eligibility_criteria_met`
  - `max_discount_pct`
  - `available_terms`
  - `timestamp`

The graph does not provide the exact eligibility rules or calculation logic beyond payment history, delinquency status, and configurable policies.",0.4143589743589744,correct,5402.1885830006795,1365,357,0.01218,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q041,"Which programming language and framework does the feature-flag-service use, and which domain does it belong to?",factual,easy,factual,"The feature-flag-service is implemented in Go using the Gin framework. It belongs to the Platform domain, which provides cross-cutting infrastructure capabilities to all other services in the CredityFlow ecosystem.","Direct answer: `feature-flag-service` uses **Go** with the **Gin** framework, and it belongs to the **Platform** domain.

Supporting details from the graph data:
- `feature-flag-service` — Language: `Go`
- `feature-flag-service` — Framework: `Gin`
- `feature-flag-service` — `BELONGS_TO_DOMAIN → Platform`",0.4517374517374517,correct,2635.2674170047976,432,84,0.00342,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q042,"What is the Saga pattern used for in CredityFlow, and which services participate in it?",explanatory,medium,architectural,"The Saga pattern orchestrates the critical flow from contract signing through registry recording to fund disbursement. The participating services are the contract service, registry service, and disbursement service. This pattern ensures transactional consistency across these three bounded contexts, providing compensating actions if any step fails.","The provided graph data does not contain enough information to answer what the Saga pattern is used for in CredityFlow or which services participate in it.

Supporting details from the graph data:
- The only service described is `auth-service`.
- `auth-service` purpose is centralized authentication and authorization using OAuth2/OIDC, RBAC, sessions, API keys, and JWT tokens.
- No `Saga` pattern, orchestration, choreography, transaction coordination, or participating Saga services are mentioned.

Cited relationships:
- `auth-service` `BELONGS_TO_DOMAIN` → `Platform`
- `auth-service` `SUPPORTS_PRODUCT` → `AutoCredit`, `HomeEquity`, `AutoRefi`, `HomeRefi`, `TopUp`, `Renegotiation`
- `auth-service` `USES_DATABASE` → `auth_db`
- `auth-service` `USES_DATABASE` → `auth_session_cache`
- `customer-portal-bff` → `DEPENDS_ON` → `auth-service`
- `backoffice-bff` → `DEPENDS_ON` → `auth-service`
- `team-platform` → `OWNS` → `auth-service`",0.3748055987558321,partial,4852.829208000912,475,321,0.00719,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q043,List all external partners that CredityFlow integrates with for vehicle-related operations.,factual,medium,relational,"For vehicle-related operations, CredityFlow integrates with DETRAN-API for vehicle registration and lien checks, FIPE-API for vehicle valuation based on the FIPE table, InspecaoExpress for vehicle inspection services, and ClearCheck for vehicle history verification. These integrations support the AutoCredit and AutoRefi products.","DETRAN-API.

Supporting details from the graph data:
- `detran-integration-service` has purpose: integrates with state DETRAN systems to register and release vehicle liens.
- Relationship cited: `detran-integration-service` → `INTEGRATES_WITH` → `DETRAN-API`
- Related vehicle operation: `Vehicle Lien Registration` in the `Registry` domain.",0.4798807749627422,partial,3847.7024169988,1476,201,0.010395,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q044,"If the credit-scoring-engine goes down, which downstream processes would be blocked and what products would be affected?",impact,hard,architectural,"If the credit-scoring-engine goes down, all credit analysis for new loan applications would halt. This blocks the entire lending pipeline downstream: contract generation, registry, and disbursement cannot proceed without a credit decision. All six products would be affected since every loan product (AutoCredit, HomeEquity, AutoRefi, HomeRefi, TopUp, and Renegotiation) requires a credit score assessment before approval.","If `credit-scoring-engine` goes down, the downstream `credit-policy-service` / policy engine process would be blocked because it depends on credit scores and risk tier classification produced by `credit-scoring-engine`.

Affected products:
- `AutoCredit`
- `HomeEquity`
- `AutoRefi`
- `HomeRefi`
- `TopUp`
- `Renegotiation`

Supporting details from the graph data:
- `credit-policy-service → DEPENDS_ON → credit-scoring-engine`
- `credit-scoring-engine` purpose: “Produces risk tier classification for the policy engine.”
- `credit-scoring-engine → SUPPORTS_PRODUCT → AutoCredit`
- `credit-scoring-engine → SUPPORTS_PRODUCT → HomeEquity`
- `credit-scoring-engine → SUPPORTS_PRODUCT → AutoRefi`
- `credit-scoring-engine → SUPPORTS_PRODUCT → HomeRefi`
- `credit-scoring-engine → SUPPORTS_PRODUCT → TopUp`
- `credit-scoring-engine → SUPPORTS_PRODUCT → Renegotiation`",0.43024162120031173,correct,5104.388625011779,503,306,0.007105,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q045,What types of cases are routed to manual review queues in CredityFlow?,factual,easy,operational,"Five types of cases are routed to manual review queues: (1) low-confidence OCR results from document processing, (2) inconclusive biometric verification results, (3) medium-risk fraud assessments that are not clearly fraudulent or clean, (4) borderline credit scoring decisions near the approval threshold, and (5) failed registry operations that could not be completed automatically. These queues ensure human oversight for edge cases.","The graph indicates these case types require human intervention and are handled through work queues:

- Fraud reviews
- Credit exceptions
- Document re-submissions
- Customer complaints

Supporting details from the graph data:

- `case-management-service` purpose: “Manages operational cases that require human intervention including fraud reviews, credit exceptions, document re-submissions, and customer complaints. Provides work queues and SLA tracking.”
- Primary entities include `Case`, `CaseType`, and `WorkQueue`.
- `case-management-service` consumes events such as `fraud_flagged`, `registry_failed`, `legal_action_started`, and `collections_contact_attempted`, which may create or influence cases, but the graph does not specify exact queue routing rules.",0.4657762938230384,partial,5756.736541996361,533,255,0.00649,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q046,Trace the event chain that occurs after a customer submits a new AutoCredit application through the customer portal.,relational,hard,architectural,"After submission through the customer-portal-bff, the onboarding service creates the application and emits an ApplicationCreated event. This triggers document collection and identity verification in parallel. Once documents are processed, the biometric-service verifies the customer's identity. The appraisal-service values the vehicle via FIPE-API. The credit-scoring-engine performs credit analysis using CQRS, consulting ServiçosBureau. Upon approval, the contract-service generates the contract for signing via DocuSign-BR, followed by the registry-service recording the lien with DETRAN-API, and finally the disbursement-service releasing funds.","Cannot trace the event chain from the provided graph data. The graph does not show an application submission endpoint, emitted events, or downstream event relationships for a new AutoCredit application submitted through the customer portal.

Supporting details from the graph data:
- `customer-portal-bff` `SUPPORTS_PRODUCT → AutoCredit`
- `customer-portal-bff` is a backend-for-frontend for the customer portal and mobile app.
- Listed endpoints are:
  - `GET /api/v1/portal/dashboard`
  - `GET /api/v1/portal/proposals`
  - `GET /api/v1/portal/loans/{id}`
  - `GET /api/v1/portal/installments`
  - `POST /api/v1/portal/renegotiation/request`
- No endpoint for submitting a new AutoCredit application is present.
- Event relationships shown for `customer-portal-bff` are only consumption:
  - `CONSUMES → proposal_updated`
  - `CONSUMES → installment_due`
- No `PUBLISHES` / emitted event relationship is provided for application submission.

The only relevant dependency hint is that `customer-portal-bff` depends on `lead-intake-service`, but the graph does not provide event-chain details beyond that.",0.4140310523289246,partial,7963.15345801122,613,451,0.00983,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q047,Which database technologies does CredityFlow use and what are their primary purposes?,factual,easy,factual,"CredityFlow uses five database technologies across 41 databases: PostgreSQL as the primary relational database for transactional data, MongoDB for document storage (e.g., flexible document schemas), Redis for caching and session management, S3 for file storage (documents, images), and Elasticsearch for audit log indexing and search. This polyglot persistence approach matches each storage technology to its optimal use case.","The provided service graph does not contain enough information to identify which database technologies CredityFlow uses or their primary purposes.

Supporting details from the graph data:
- `document-store-service` provides “centralized document storage and retrieval with encryption and retention management,” but no database technology is specified.
- `watchlist-service` screens applicants against sanctions, PEP, and internal watchlists, but no database technology is specified.
- `appraisal-report-service` generates and stores PDF appraisal reports, but no database technology is specified.
- `notification-service` delivers notifications across channels, but no database technology is specified.

No explicit database technologies or database-purpose relationships are present in the retrieved graph data.",0.46601941747572817,partial,3078.551915998105,239,178,0.003865,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q048,"How does CredityFlow handle PII data protection, and which specific mechanisms are in place?",explanatory,medium,operational,"CredityFlow protects PII through multiple mechanisms: all PII data is encrypted both at rest and in transit. Dedicated PII vaults are used to isolate sensitive personal information from general application data. Access to PII is controlled and audited. The architecture ensures that services only access PII they need for their specific function, following the principle of least privilege. Audit logs in Elasticsearch track all PII access.","CredityFlow’s service graph does not contain enough information to fully describe PII data protection mechanisms.

Supporting details from the graph data:
- `customer-service` stores and manages canonical customer profiles and personal data.
- `document-upload-service` manages secure document upload and storage via presigned URLs.
- `biometrics-capture-service` orchestrates biometric data capture and identity verification workflows.

Explicitly cited relationships:
- `customer-service` → stores and manages canonical customer profiles and personal data.
- `document-upload-service` → manages secure document upload and storage via presigned URLs.
- `biometrics-capture-service` → orchestrates biometric data capture and identity verification workflows.

The graph does not specify mechanisms such as encryption, access control, tokenization, masking, data retention, audit logging, consent management, or regulatory compliance controls.",0.4296081277213353,partial,4640.328667010181,439,270,0.006245,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q049,A customer reports that their HomeEquity application has been stuck after document submission. Which services and teams should be investigated?,discovery,hard,mixed,"The investigation should focus on: the document-processing-service (Document Management domain) for potential OCR failures or low-confidence results stuck in manual review, the biometric-service (Biometrics domain) for inconclusive identity verification, and the onboarding-service (Onboarding domain) for workflow state issues. The teams owning these services should be contacted. If documents passed, the appraisal-service (Appraisal domain) for home valuation or the credit-scoring-engine (Credit Analysis domain) should also be checked.","Investigate **team-documents** services involved with documents, and **audit-service** / **team-platform** for traceability of the HomeEquity flow.

Supporting details from the graph data:
- **team-documents OWNS → document-upload-service**
- **team-documents OWNS → ocr-worker**
- **team-documents OWNS → document-classifier-service**
- **team-documents OWNS → document-validation-service**
- **team-documents OWNS → document-store-service**
- **document-upload-service USES_DATABASE → document_files**
- **document-store-service USES_DATABASE → document_files**
- **audit-service SUPPORTS_PRODUCT → HomeEquity**
- **audit-service CONSUMES → documents_submitted**
- **audit-service PUBLISHES → audit_event_logged**
- **team-platform OWNS → audit-service**

The graph does not contain enough information to identify the full HomeEquity application workflow after document submission, so investigation should start with the explicitly related document services and audit trail.",0.4359313077939234,correct,6277.602250003838,730,353,0.008945,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q050,"What is the monetary threshold for manual approval of disbursements, and why might this policy exist?",explanatory,easy,operational,"Disbursements exceeding R$500,000 require manual approval before funds are released. This policy likely exists for risk management and regulatory compliance purposes: large disbursements carry higher financial risk if issued in error or due to fraud, and Brazilian financial regulations may require additional oversight for high-value transactions. The manual step provides a human checkpoint to verify large-value operations.","The graph data does not contain the monetary threshold for manual approval of disbursements, nor an explicit policy rationale.

Supporting details from the graph data:
- `disbursement-service` orchestrates loan disbursement and performs “final pre-disbursement checks.”
- `disbursement-service` has the flag `contains financial data`.
- No relationship, endpoint, event, or entity in the provided graph specifies a manual approval threshold or approval policy.

Cited relationships:
- `disbursement-service → BELONGS_TO_DOMAIN → Disbursement`
- `disbursement-service → USES_DATABASE → disbursement_db`
- `team-disbursement → OWNS → disbursement-service`",0.44196843082636955,correct,3754.039624996949,792,208,0.00708,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q051,"Which services use Python/FastAPI instead of the default Kotlin/Spring Boot stack, and what might explain this technology choice?",explanatory,medium,architectural,"The credit-scoring-engine and fraud-scoring-service use Python/FastAPI instead of Kotlin/Spring Boot. This choice is likely driven by the need for machine learning and data science capabilities: Python has a superior ecosystem for ML/AI workloads (scikit-learn, TensorFlow, pandas), which are central to credit scoring and fraud detection. FastAPI provides high-performance async capabilities suitable for these computationally intensive services.","No services in the provided graph data use Python/FastAPI.

Supporting details from the graph data:
- `auth-service` has:
  - `Language: Kotlin`
  - `Framework: Spring Boot`

The graph data only includes `auth-service`, so there is not enough information to identify any Python/FastAPI services or explain a technology choice for them.",0.4896907216494846,partial,3344.0490000066347,481,149,0.00464,
structured__gpt-5-5__r3__20260624T003148-46cae8,structured,Q052,"How many total events flow through the CredityFlow system, and which messaging technologies facilitate this?",factual,easy,factual,"There are 64 events flowing through the CredityFlow system. These events are facilitated by AWS SQS (Simple Queue Service) for point-to-point messaging and AWS SNS (Simple Notification Service) for pub/sub fan-out patterns. The system uses event-driven choreography for the main lending pipeline, where services react to events published by other services rather than being orchestrated by a central controller.","The graph data does not contain enough information to determine how many total events flow through CredityFlow or which messaging technologies facilitate them.

Supporting details from the graph data:
- `proposal-service` manages loan proposal lifecycle and orchestrates initial origination steps.
- `ocr-worker` extracts text and structured data from uploaded documents using OCR.
- `biometrics-capture-service` orchestrates biometric data capture and identity verification workflows.
- `appraisal-orchestrator-service` routes and coordinates collateral appraisal workflows based on asset type.
- `digital-signature-service` sends contracts for electronic signature via external providers and tracks completion.

No explicit event counts, event flows, queues, brokers, or messaging technologies are defined in the provided service graph.",0.44426623897353645,partial,3553.6474169930443,269,190,0.004195,
