run_id,approach,question_id,question,category,difficulty,required_knowledge_type,expected_answer,actual_answer,similarity_score,classification,latency_ms,tokens_input,tokens_output,estimated_cost,error
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q033,"Which services would need to be modified to add a new loan product type (e.g., personal unsecured loans)?",discovery,hard,architectural,"Adding a new unsecured loan product would require modifications to: eligibility-service (new eligibility rules), proposal-service (new product type support), credit-policy-service (new credit policies for unsecured lending), credit-scoring-engine (adjusted risk models without collateral), credit-decision-service (updated decision rules), contract-generation-service (new contract templates), billing-service (new payment schedules), and customer-portal-bff (new product flow). The appraisal domain services could be skipped since there is no collateral, and registry services would also not be needed. The feature-flag-service could gate the rollout.","## Services Requiring Modification for a New Loan Product Type

Based on the available documentation, **proposal-service** is explicitly identified as the primary service to modify, as it is the central orchestrator that manages product types and their associated rules.

Specifically, the documentation states that proposal-service handles:
- **Collateral requirements** per product type
- **Document checklists** per product type
- **Approval criteria** per product type

All of these are managed through **""configurable product rules""** within proposal-service.

---

## What the Documentation Doesn't Cover

The documentation provided is **insufficient to give a complete answer**. A new product type (especially an unsecured personal loan) would likely also require changes to services such as:

- **eligibility-service** (synchronous dependency — eligibility rules differ for unsecured products)
- **credit-engine** (asynchronous — scoring models may differ)
- **fraud-analysis-service** (asynchronous — fraud signals differ without collateral)
- **appraisal-service** (asynchronous — likely irrelevant/skippable for unsecured loans)

However, **I cannot confirm which of these would need modification** based solely on the provided documentation, as their internal logic and configurability are not described here.

---

## Recommendation

Consult the documentation for each of the downstream services listed above, and review the `architecture.md` file referenced in the proposal-service docs, which reportedly contains **detailed diagrams and ADR notes** that may clarify the scope of changes needed.

**Source:** proposal-service documentation — Overview and Architecture sections.",0.3921063921063921,partial,8972.862166992854,3,364,0.005469,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q034,Which services have dependencies on both PostgreSQL and MongoDB?,discovery,medium,operational,"Most services at CredityFlow use either PostgreSQL (for transactional data) or MongoDB (for document-oriented data), but some may use both. The proposal-service likely uses PostgreSQL for structured proposal data and may reference MongoDB-stored documents via the document-store-service. The backoffice-bff may aggregate data from both PostgreSQL-backed services and MongoDB-backed document stores. The audit-service uses Elasticsearch rather than either database. Generally, CredityFlow follows the principle of each service owning its own datastore, minimizing dual-database dependencies.","Based on the provided documentation, **this question cannot be answered**.

The documentation only describes architectural decisions (ADR-001 and ADR-002) for a single service that:
- **Migrated away from PostgreSQL** to **MongoDB** for contract metadata storage (ADR-001)
- Uses **S3 pre-signed URLs** for contract PDF delivery (ADR-002)

The documentation does **not** provide a service dependency map or inventory of services and their database dependencies. There is no information about which services (if any) maintain dual dependencies on both PostgreSQL and MongoDB simultaneously.

To answer this question accurately, you would need to consult additional documentation such as a service catalogue, infrastructure dependency map, or system architecture overview.",0.4996315401621223,partial,4704.525665991241,3,161,0.002424,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q035,How does CredityFlow handle a customer who wants to refinance their auto loan?,ambiguous,medium,mixed,"For an AutoRefi (auto refinance) application, the flow begins similarly to a new loan: the lead-intake-service captures the refinance request, and the eligibility-service checks if the customer qualifies for refinancing based on their existing loan history and current terms. The customer-service retrieves existing customer data to avoid redundant onboarding. The vehicle-appraisal-service re-evaluates the vehicle's current market value via FIPE-API since the collateral value may have changed. The credit-scoring-engine runs an updated credit assessment, and if approved, the contract-generation-service creates a new contract that supersedes the original. The existing lien is updated through the detran-integration-service.","## Auto Loan Refinancing at CredityFlow

CredityFlow offers a dedicated product for this use case: **AutoRefi (PROD-03)**, described as ""Vehicle refinancing"" with a vehicle as collateral type.

### What the documentation tells us

Based on the platform's business domains, a refinancing request would flow through several of CredityFlow's core domains, all of which apply to vehicle-backed products:

| Domain | Role in the process |
|--------|-------------------|
| **Onboarding** | Lead capture, customer registration, eligibility check |
| **Document Management** | Document upload, validation, OCR, classification |
| **Biometrics** | Identity verification via facial recognition and liveness |
| **Credit Analysis** | Credit scoring, policy engine, decision *(Critical)* |
| **Fraud Prevention** | Fraud signals, device fingerprinting, watchlists *(Critical)* |
| **Appraisal** | Vehicle collateral valuation/inspection |
| **Contract** | Contract generation, digital signature, compliance *(Critical)* |
| **Registry** | Lien registration with DETRAN |
| **Disbursement** | Fund transfer to customer bank account *(Critical)* |

### Important caveat

The documentation does **not** detail the specific step-by-step workflow, eligibility rules, or business logic unique to AutoRefi (e.g., whether an existing lien must be cleared first, LTV limits, or rate conditions). The above is inferred from the domain structure applicable to vehicle-backed products.

For precise process details, additional documentation on the AutoRefi workflow would be needed.

---
**Source:** CredityFlow — Company Overview (Products table & Business Domains table)",0.43918918918918914,partial,8177.9678750026505,3,399,0.005994,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q036,How does CredityFlow ensure compliance with financial regulations across its services?,ambiguous,hard,mixed,CredityFlow ensures compliance through multiple mechanisms distributed across the architecture. The compliance-check-service validates contracts against regulatory requirements before signing. The audit-service logs all significant operations to Elasticsearch for regulatory reporting and investigation. PII encryption at rest and in transit ensures LGPD compliance. The credit-policy-service enforces lending regulations through configurable policy rules. The document-validation-service ensures required regulatory documents are collected and valid. The notification-service ensures required disclosures are communicated to customers. The feature-flag-service allows quick disabling of features that may have compliance issues.,"## Compliance Enforcement in CredityFlow

CredityFlow enforces regulatory compliance through a dedicated **compliance-check-service** (`svc-28`) that acts as a mandatory gatekeeper for all loan contracts before they can be digitally signed.

### How It Works

**1. Mandatory Pre-Signing Validation**
Every contract generated by the platform must pass through this service before digital signing is permitted. This creates a hard enforcement point in the contract lifecycle.

**2. Regulatory Frameworks Covered**
The service evaluates contracts against:
- **BACEN resolutions** (Brazil's Central Bank regulations)
- **CDC** (Código de Defesa do Consumidor — consumer protection law)

**3. Rule Engine at the Core**
The service uses a **Rule Engine** that evaluates each contract against all applicable `ComplianceRule` records, producing a clear **pass/fail verdict** along with detailed violation reports when issues are found.

**4. Dual Trigger Mechanisms**
Compliance checks can be triggered in two ways:
- **Automatically** — via a Kafka Consumer listening for `contract_generated` events
- **On-demand** — via a REST endpoint (`POST /api/v1/compliance/check`)

**5. Audit Trail**
Every `ComplianceResult` is persisted to PostgreSQL through an **Audit Repository**, ensuring a complete regulatory audit history.

### Architecture Note
The service follows a **hexagonal architecture**, keeping the compliance rule engine isolated at the core and decoupled from infrastructure concerns (Kafka, REST, database).

---
**Source:** `compliance-check-service` documentation (Service ID: `svc-28`, owned by **team-contracts**)

> ⚠️ **Limitation:** The documentation provided covers only the `compliance-check-service`. How *other* CredityFlow services handle compliance is not described in the available context.",0.42958860759493667,correct,9006.763790996047,3,431,0.006474,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q037,What happens when a customer disputes a collections action on their account?,ambiguous,hard,mixed,"When a customer disputes a collections action, the process likely involves multiple services. The customer-portal-bff or collections-contact-service would receive the dispute. The case-management-service in backoffice would create a dispute case for review. The audit-service would be queried to retrieve the full history of the account's collections actions (dunning-service notifications, collections-contact-service outreach attempts). The billing-service records would be reviewed to verify payment history, and the payment-confirmation-service logs could reveal missed payment confirmations. If the dispute is valid, the negotiation-engine-service might adjust terms, and the legal-collections-service would pause any legal proceedings.","## Customer Disputes on Collections Actions

The provided documentation **does not contain information** about the process for handling customer disputes on collections actions.

The context only covers two architectural decisions (ADRs):

- **ADR-038-001** (referenced indirectly): Overdue detection via cron job with ~24-hour latency
- **ADR-038-002**: Storing the full amortization schedule at disbursement time

Neither of these addresses dispute resolution workflows, customer-facing collections processes, or escalation procedures.

---

**To get an accurate answer, I would recommend consulting:**
- The Collections Workflow documentation
- The Customer Dispute Resolution or Complaints Handling documentation
- Any relevant ADRs covering the collections domain beyond ADR-038

I will not speculate on the process, as doing so could lead to incorrect guidance on a sensitive financial and compliance-related topic.",0.5123867069486405,correct,5740.987958008191,3,197,0.002964,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q038,How does CredityFlow handle partial document submissions during onboarding?,ambiguous,easy,operational,"When a customer submits documents partially during onboarding, the document-upload-service accepts each document independently and the document-store-service tracks which required documents have been received versus which are still pending. The document-validation-service validates each document as it arrives. The proposal-service maintains the overall application state and tracks document completeness. The customer-portal-bff displays which documents are still needed, and the notification-service can send reminders for missing documents. The application only progresses to credit analysis once all required documents are validated. The backoffice-bff allows agents to view partially complete applications and follow up with customers.","Based on the available documentation, **there is not enough information to answer this question accurately**.

The documentation for the Proposal Service (svc-04) describes the state machine lifecycle and notes that the `DocumentsValidated` event from the Document Validation Service triggers the transition from `DOCUMENTS_PENDING` to `DOCUMENTS_COMPLETE`, but it does **not** detail:

- How partial document submissions are detected or handled
- Whether the system allows incremental document uploads
- Any retry or reminder logic for incomplete submissions
- Rules governing what constitutes a ""complete"" document set

Additionally, the Data Flow section in the provided documentation appears to be **truncated** (items 3 onwards are missing), which may have contained relevant details.

To get a precise answer, I would recommend consulting:
- The **Document Validation Service** documentation (likely a separate service in the Onboarding domain)
- Any documentation covering the `DOCUMENTS_PENDING` state behavior in detail

**Source:** Proposal Service (svc-04) — Component Overview & Data Flow section",0.4934924078091106,correct,6276.733209000668,3,233,0.003504,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q039,What monitoring and observability tools does CredityFlow use and how are alerts configured?,ambiguous,easy,operational,"CredityFlow uses Datadog as its primary observability platform, covering metrics, traces, and logs across all services running on AWS EKS. Istio service mesh provides automatic distributed tracing for inter-service communication. Elasticsearch stores audit logs for compliance-specific querying. Alerts are likely configured in Datadog for key SLIs such as error rates, latency percentiles, queue depths (SQS), and external integration availability. Critical alerts would cover the Saga flow (contract-registry-disbursement), external API failures (ServicosBureau, ClearCheck, DETRAN-API, BancoParceiro), and fraud scoring anomalies.","The provided documentation does not contain information about monitoring and observability tools or alert configuration in CredityFlow.

The context covers only the **event-driven architecture** (SNS/SQS patterns), **event naming conventions**, and the **standard event envelope schema**. No details about monitoring stacks, observability platforms (e.g., CloudWatch, Datadog, Grafana), or alerting mechanisms are included.

To get accurate information on this topic, I'd recommend consulting:
- The CredityFlow **infrastructure or operations documentation**
- The **runbooks or SRE guides**, if available
- Your platform's internal team responsible for observability",0.47611710323574724,correct,5009.639625001,3,145,0.002184,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q040,How does the renegotiation-eligibility-service determine if a delinquent customer can renegotiate?,ambiguous,hard,mixed,"The renegotiation-eligibility-service evaluates whether a delinquent customer qualifies for renegotiation based on multiple criteria. It checks the customer's payment history via the billing-service, the current outstanding balance, the number of days past due from the dunning-service records, and whether the customer has previously renegotiated (to limit repeated renegotiations). It may also query the credit-bureau-integration for updated credit data and check the collateral's current value via the appraisal domain. Eligible customers are then routed to the renegotiation-simulation-service where they can explore new payment terms before committing through the negotiation-engine-service.","## How svc-43 Determines Renegotiation Eligibility

The Renegotiation Eligibility Service (svc-43) evaluates eligibility by running a **multi-factor rule engine** against a combination of inputs. Here's how it works:

### 1. Input
A caller submits a `POST /v1/eligibility/check` request with three fields:
- `contractId` — the overdue contract to evaluate
- `customerId` — the customer in question
- `requestedBy` — the calling context (`CUSTOMER_PORTAL` or `BACKOFFICE`)

### 2. Rule Evaluation (RuleEngine)
The internal **RuleEngine** loads an ordered list of rules from `renegotiation_db.eligibility_rules` and evaluates them in two tiers:

| Rule Type | Purpose | Behavior |
|---|---|---|
| **Blockers** | Hard disqualifiers | Evaluated **first**; if any blocker fires, evaluation **short-circuits** immediately → `eligible: false` |
| **Constraints** | Soft limits on renegotiation parameters | Applied only if no blockers fire → shape the terms of the allowed renegotiation |

### 3. Factors Considered
The rules draw on four categories of information:
- Contract's **current status**
- Customer's **history with CredityFlow**
- **Regulatory restrictions**
- **Business policy**

### 4. Output
- **Ineligible:** Returns `eligible: false` with a `reasons` array (e.g., `CONTRACT_ALREADY_RENEGOTIATED_TWICE`, `LEGAL_PROCEEDINGS_ACTIVE`) and `constraints: null`
- **Eligible:** Returns `eligible: true` with a `constraints` object defining the allowed parameters (e.g., `maxDiscountPct`, `maxTermExtensionMonths`, `minDownPaymentPct`, `allowedProducts`)

---

**Source:** Renegotiation Eligibility Service documentation (svc-43), Collections Domain.

> **Note:** The documentation does not detail the full list of individual rules or the exact conditions that trigger each blocker. If you need that level of detail, it would need to be sourced from the `renegotiation_db.eligibility_rules` table or additional internal documentation.",0.36751810903545556,partial,9765.891582996119,3,537,0.008064,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q041,"Which programming language and framework does the feature-flag-service use, and which domain does it belong to?",factual,easy,factual,"The feature-flag-service is implemented in Go using the Gin framework. It belongs to the Platform domain, which provides cross-cutting infrastructure capabilities to all other services in the CredityFlow ecosystem.","Based on the provided documentation, **I cannot fully answer this question**.

Here's what the documentation does and does not cover:

- **Programming language**: The documentation hints at **Go** (Golang) — specifically, the mention of a ""background goroutine"" for flag synchronization is a Go-specific concurrency concept. However, the language is never explicitly stated.
- **Framework**: No web framework is mentioned in the documentation.
- **Domain**: The service's business domain is not explicitly categorized in the provided documentation.

What *is* documented is the service's **architecture and data flow** — its internal components (`FlagController`, `FlagEvaluator`, `OverrideController`), its dependencies (Redis, LaunchDarkly SDK), and its REST API endpoints.

To get definitive answers on language, framework, and domain ownership, you would need to consult additional documentation such as a service registry, repository README, or platform service catalogue.

**Source:** Architecture: `feature-flag-service` — Component Diagram & Data Flow section.",0.26468285043069695,incorrect,5982.039541006088,3,233,0.003504,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q042,"What is the Saga pattern used for in CredityFlow, and which services participate in it?",explanatory,medium,architectural,"The Saga pattern orchestrates the critical flow from contract signing through registry recording to fund disbursement. The participating services are the contract service, registry service, and disbursement service. This pattern ensures transactional consistency across these three bounded contexts, providing compensating actions if any step fails.","The provided documentation does not contain any information about a **Saga pattern** in CredityFlow.

The documentation covers the platform's event-driven architecture, specifically describing two messaging patterns:

- **SNS-SQS fan-out** (the primary pattern for parallel, decoupled processing)
- **Direct SQS point-to-point** (for internal pipeline steps requiring exactly one consumer)

There is no mention of the Saga pattern or which services might participate in one.

To get accurate information about the Saga pattern in CredityFlow, I'd recommend consulting additional internal documentation such as architecture design documents, service interaction diagrams, or reaching out to the platform's architecture team.",0.4325842696629213,partial,4328.987166998559,3,152,0.002289,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q043,List all external partners that CredityFlow integrates with for vehicle-related operations.,factual,medium,relational,"For vehicle-related operations, CredityFlow integrates with DETRAN-API for vehicle registration and lien checks, FIPE-API for vehicle valuation based on the FIPE table, InspecaoExpress for vehicle inspection services, and ClearCheck for vehicle history verification. These integrations support the AutoCredit and AutoRefi products.","## External Partners for Vehicle-Related Operations

The documentation **does not provide a detailed list of specific external partner names** for vehicle-related operations.

What the documentation does confirm is that CredityFlow operates integrations with the following **categories of external parties** relevant to vehicle operations:

- **Government registries** — specifically **DETRAN** (referenced under the Registry domain), which handles lien registration for vehicle collateral.
- **Third-party appraisal providers** — used for collateral valuation, including vehicle inspection (Appraisal domain).
- **Credit bureaus** — used within the Credit Analysis domain (applicable across products, including vehicle-backed ones).
- **Banks** — used for disbursement of funds.

### Vehicle-Related Products Involved
| Product | Description |
|---|---|
| PROD-01 AutoCredit | Vehicle-backed personal loan |
| PROD-03 AutoRefi | Vehicle refinancing |
| PROD-05 TopUp | Additional credit on existing vehicle collateral |
| PROD-06 Renegotiation | Debt renegotiation (vehicle collateral) |

---

**The documentation does not name specific partner companies** (e.g., specific appraisal vendors or bureau names). For a complete partner list, you would need to consult CredityFlow's integration or vendor management documentation.

*Source: CredityFlow — Company Overview (Products, Business Domains sections)*",0.3294797687861271,incorrect,10323.84704099968,3,326,0.004899,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q044,"If the credit-scoring-engine goes down, which downstream processes would be blocked and what products would be affected?",impact,hard,architectural,"If the credit-scoring-engine goes down, all credit analysis for new loan applications would halt. This blocks the entire lending pipeline downstream: contract generation, registry, and disbursement cannot proceed without a credit decision. All six products would be affected since every loan product (AutoCredit, HomeEquity, AutoRefi, HomeRefi, TopUp, and Renegotiation) requires a credit score assessment before approval.","## Impact of Credit Scoring Engine Downtime

Based on the available documentation, **I cannot fully answer this question** with the context provided.

Here is what the documentation does and does not tell us:

### What the documentation confirms:
- The final credit decision is **centralized in a single decision service** that aggregates all upstream inputs (ADR-002 pattern, centralized decision ADR).
- If any upstream input is delayed or unavailable, the **timeout mechanism kicks in after 10 minutes**, routing the proposal to **manual review with whatever data is available**.
- This means a credit scoring engine outage would likely trigger that timeout path, blocking **automated credit decisions** and pushing proposals to manual review queues.

### What the documentation does NOT cover:
- Which specific services or components feed into the decision service (i.e., whether the credit-scoring-engine is explicitly listed as a dependency).
- Which **products** (e.g., personal loans, mortgages, credit cards) rely on the credit scoring engine.
- Whether there are **fallback scoring mechanisms** or cached scores that could substitute.
- The full **service dependency map** or architecture diagram.

### Recommendation:
To answer this fully, you would need to consult:
- The **service dependency/architecture documentation**
- Any **product catalogue documentation** mapping products to required scoring inputs

*Sources: ADR-001 (Centralized Decision Service), ADR-002 (Manual Override with Bounded Authority)*",0.3326446280991735,partial,8271.177292001084,3,328,0.004929,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q045,What types of cases are routed to manual review queues in CredityFlow?,factual,easy,operational,"Five types of cases are routed to manual review queues: (1) low-confidence OCR results from document processing, (2) inconclusive biometric verification results, (3) medium-risk fraud assessments that are not clearly fraudulent or clean, (4) borderline credit scoring decisions near the approval threshold, and (5) failed registry operations that could not be completed automatically. These queues ensure human oversight for edge cases.","## Case Types Routed to Manual Review Queues

The Case Management Service (`svc-47`) handles **four types** of manual review cases:

| Type | Description |
|------|-------------|
| `FRAUD` | Fraud investigations |
| `REGISTRY` | Failed registry lookups |
| `CREDIT` | Disputed credit decisions |
| `COLLECTIONS` | Collections escalations |

### How Cases Are Triggered

These cases are created in response to specific **domain events** emitted by automated decision engines:

- `fraud_flagged` → triggers fraud investigation cases
- `registry_failed` → triggers registry lookup cases
- `collections_contact_attempted` → triggers collections escalation cases

Once triggered, the service creates a structured case record, routes it to the appropriate review queue, and tracks it through to resolution (with possible statuses of `OPEN`, `IN_PROGRESS`, `RESOLVED`, or `ESCALATED`).

**Source:** Case Management Service (`svc-47`) documentation — Overview and Data Model sections.",0.4085409252669039,partial,5393.93029200437,3,235,0.003534,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q046,Trace the event chain that occurs after a customer submits a new AutoCredit application through the customer portal.,relational,hard,architectural,"After submission through the customer-portal-bff, the onboarding service creates the application and emits an ApplicationCreated event. This triggers document collection and identity verification in parallel. Once documents are processed, the biometric-service verifies the customer's identity. The appraisal-service values the vehicle via FIPE-API. The credit-scoring-engine performs credit analysis using CQRS, consulting ServiçosBureau. Upon approval, the contract-service generates the contract for signing via DocuSign-BR, followed by the registry-service recording the lien with DETRAN-API, and finally the disbursement-service releasing funds.","I can partially answer this question based on the available documentation context.

## What the Documentation Confirms

The provided context does **not** include the specific event chain triggered after a customer submits an AutoCredit application. The documentation excerpts provided are limited to:

- Correlation and tracing mechanics
- Dead Letter Queue (DLQ) configuration
- Idempotency design
- Event volume estimates (table appears truncated)

## What Can Be Inferred from the Available Context

While the full event chain is not described, the documentation does establish that:

1. **Before a proposal exists**, events carry a `lead_id` as the `correlation_id`
2. **After proposal creation**, events carry a `proposal_id` as the `correlation_id`
3. This implies there is at least a **lead → proposal transition** in the pipeline
4. All events in the chain include `event_id` and `timestamp` for tracing purposes

## What I Cannot Confirm

- The specific event names fired at submission
- The sequence of downstream services triggered
- Any approval, scoring, or notification steps in the AutoCredit flow

---

**To get a complete answer**, I would need access to the sections of the CredityFlow documentation covering the **event catalog**, **AutoCredit application flow**, or **pipeline architecture** — none of which are present in the provided context.

> ⚠️ I will not speculate beyond what the documentation states.",0.41392649903288203,partial,8104.409958003089,3,323,0.004854,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q047,Which database technologies does CredityFlow use and what are their primary purposes?,factual,easy,factual,"CredityFlow uses five database technologies across 41 databases: PostgreSQL as the primary relational database for transactional data, MongoDB for document storage (e.g., flexible document schemas), Redis for caching and session management, S3 for file storage (documents, images), and Elasticsearch for audit log indexing and search. This polyglot persistence approach matches each storage technology to its optimal use case.","The provided documentation does not contain information about the database technologies used by CredityFlow.

The context only covers:
- Company overview and founding date
- Product catalog (PROD-01 through PROD-06)
- Business domains and their criticality levels
- A brief mention that the architecture is **microservices-based deployed on AWS (EKS)**

No details about specific database technologies (e.g., PostgreSQL, DynamoDB, Redis, etc.) or their purposes are included in the available documentation.

To get an accurate answer, I would recommend consulting CredityFlow's **architecture or infrastructure documentation**, which likely covers data storage decisions per domain or service.",0.4659498207885304,partial,70962.5868340081,3,148,0.002229,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q048,"How does CredityFlow handle PII data protection, and which specific mechanisms are in place?",explanatory,medium,operational,"CredityFlow protects PII through multiple mechanisms: all PII data is encrypted both at rest and in transit. Dedicated PII vaults are used to isolate sensitive personal information from general application data. Access to PII is controlled and audited. The architecture ensures that services only access PII they need for their specific function, following the principle of least privilege. Audit logs in Elasticsearch track all PII access.","## PII Data Protection in CredityFlow

Based on the available documentation, I can provide a **partial answer** — but with an important caveat.

### What the documentation confirms:

The Database Inventory document identifies which databases contain PII and states that they are **subject to LGPD and data protection policies**. The following databases are flagged as containing PII:

| Database | Type | Owning Service(s) |
|---|---|---|
| `lead_intake_db` | PostgreSQL | lead-intake-service |
| `customer_db` | PostgreSQL | customer-service |
| `proposal_db` | PostgreSQL | proposal-service |
| `document_meta_db` | MongoDB | document-upload-service, document-store-service |
| `document_files` | S3 | document-upload-service, document-store-service |
| `biometrics_db` | PostgreSQL | biometrics-capture-service *(entry truncated)* |

### What the documentation does NOT cover:

The provided context **does not describe the specific technical or procedural mechanisms** used to protect PII, such as:
- Encryption at rest or in transit
- Access control policies
- Data masking or anonymization
- Retention and deletion procedures
- Audit logging specifics for PII access

### Recommendation:

To get a complete answer, you should consult the **LGPD compliance documentation**, **security architecture docs**, or **data governance policies** for CredityFlow, which are not included in the provided context.

**Source:** CredityFlow Database Inventory — Data Classification section",0.3652537938252224,partial,6973.986791999778,3,368,0.005529,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q049,A customer reports that their HomeEquity application has been stuck after document submission. Which services and teams should be investigated?,discovery,hard,mixed,"The investigation should focus on: the document-processing-service (Document Management domain) for potential OCR failures or low-confidence results stuck in manual review, the biometric-service (Biometrics domain) for inconclusive identity verification, and the onboarding-service (Onboarding domain) for workflow state issues. The teams owning these services should be contacted. If documents passed, the appraisal-service (Appraisal domain) for home valuation or the credit-scoring-engine (Credit Analysis domain) should also be checked.","## Investigation Scope for Stuck HomeEquity Application Post-Document Submission

Based on the documentation, the most relevant area to investigate is the **property appraisal pipeline**, which is a known source of extended delays after document submission.

---

### Primary Area: Appraisal Status Check

The application may be stuck at the `PENDING_INSPECTION` status. This is an **expected but time-bounded state** — appraisals can legitimately remain here for hours or days while awaiting the physical inspection from **InspecaoExpress**.

**Key things to verify:**

1. **Check `appraisal_db` status** — Is the record in `PENDING_INSPECTION`, `INSPECTED`, or `COMPLETED`?
2. **Staleness threshold** — If the record has been in `PENDING_INSPECTION` for **more than 72 hours**, the scheduled staleness detector (runs every 6 hours) should have already escalated it to the **case management service**. Verify whether that escalation occurred.
3. **Missed webhook** — The InspecaoExpress webhook (`/callback`) may have failed to deliver. Since HMAC validation is in place, a signature mismatch could silently drop the callback.

---

### Services & Teams to Involve

| Service/Component | Why |
|---|---|
| **Appraisal Service** | Core service managing the appraisal lifecycle and `appraisal_db` |
| **InspecaoExpress integration** | Check if the inspection order was successfully created; review webhook delivery logs |
| **Staleness Detector (scheduled job)** | Verify it ran and escalated if >72h elapsed |
| **Case Management Service** | Check if an escalation ticket was created |
| **`appraisal-report-service`** | If appraisal completed but PDF wasn't generated (subscribes via SQS to `appraisal-events`) |
| **Credit Decisioning Pipeline** | If appraisal completed but LTV wasn't updated downstream |

---

### ⚠️ Important Caveat

The documentation provided covers only the **appraisal service**. If the application is stuck at a different stage (e.g., document validation, identity checks, credit scoring), those services are **not covered in the available documentation** and would require consulting additional service docs or the respective owning teams.

---

*Sources: Data Flow diagram, Integration Patterns, ADR-025-001 (appraisal service documentation)*",0.3131927064712192,partial,12546.289708014228,3,576,0.008649,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q050,"What is the monetary threshold for manual approval of disbursements, and why might this policy exist?",explanatory,easy,operational,"Disbursements exceeding R$500,000 require manual approval before funds are released. This policy likely exists for risk management and regulatory compliance purposes: large disbursements carry higher financial risk if issued in error or due to fraud, and Brazilian financial regulations may require additional oversight for high-value transactions. The manual step provides a human checkpoint to verify large-value operations.","## Manual Approval Threshold

The monetary threshold for manual approval is **BRL 500,000.00**, configured via the property `app.disbursement.approval-threshold` (default: `500000.00`).

Any disbursement order with an amount **above this threshold** requires manual approval through the `POST /api/v1/disbursements/{id}/approve` endpoint, which must be performed by a user with the `backoffice` role.

---

## Why This Policy Likely Exists

The documentation does not explicitly state the rationale, so I will not speculate beyond what is documented. What the docs do confirm is the **mechanism** that supports this policy:

- A dedicated approval endpoint exists with **role-based access control** (`backoffice` role required)
- The approve/reject decision requires a **mandatory `reason` field**, creating an audit trail
- The threshold is **configurable at runtime** via the `disbursement_rules` database table, suggesting it may need to adapt to regulatory or business requirements

For the business/compliance rationale behind the specific threshold value, the documentation does not provide that information — you would need to consult internal risk or compliance documentation.

---

**Source:** Configuration table and `POST /api/v1/disbursements/{id}/approve` endpoint description from the CredityFlow disbursements API documentation.",0.3375,correct,10424.331417001667,3,303,0.004554,
unstructured__claude-sonnet-4-6__r3__20260623T180415-349199,unstructured,Q051,"Which services use Python/FastAPI instead of the default Kotlin/Spring Boot stack, and what might explain this technology choice?",explanatory,medium,architectural,"The credit-scoring-engine and fraud-scoring-service use Python/FastAPI instead of Kotlin/Spring Boot. This choice is likely driven by the need for machine learning and data science capabilities: Python has a superior ecosystem for ML/AI workloads (scikit-learn, TensorFlow, pandas), which are central to credit scoring and fraud detection. FastAPI provides high-performance async capabilities suitable for these computationally intensive services.","The documentation provided does not contain information about any services using Python/FastAPI in the CredityFlow platform.

The only technology exception documented is the **feature-flag-service**, which uses **Go/Gin** instead of the standard Kotlin/Spring Boot stack. The rationale for that deviation is well-documented (ADR-052-1): the need for minimal latency and low memory footprint on the critical path of nearly every API call.

Regarding Python/FastAPI specifically, I cannot provide an answer — doing so would require me to invent facts not present in the available documentation. If such services exist in the CredityFlow ecosystem, their documentation was not included in the context provided to me.

**Source:** ADR-052-1 (feature-flag-service documentation)",0.4831552999178307,partial,4499.74137499521,3,173,0.002604,
