run_id,approach,question_id,question,category,difficulty,required_knowledge_type,expected_answer,actual_answer,similarity_score,classification,latency_ms,tokens_input,tokens_output,estimated_cost,error
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q029,Which services in the platform domain are shared across all product lines?,discovery,easy,factual,"The platform domain services shared across all product lines include: auth-service (authentication and authorization for all users), feature-flag-service (feature toggle management for all services), notification-service and notification-template-service (customer communications for all products), audit-service (compliance logging for all operations), customer-portal-bff (customer-facing interface for all products), and backoffice-bff (internal operations interface for all products). These services are product-agnostic and support AutoCredit, HomeEquity, AutoRefi, HomeRefi, TopUp, and Renegotiation equally.","**The provided context does not contain enough information to answer this question.**

The documentation consists solely of dataset validation results for the CredityFlow benchmark (structured vs. unstructured consistency, coverage metrics, issues fixed, and limitations). It references the existence of a ""platform domain"" only indirectly via one ownership correction (`audit-service` should be owned by `team-platform`), but provides no service lists, domain breakdowns, product line definitions, or sharing relationships.

### Supporting details from the documentation
- Coverage section states ""All 15 domains covered in benchmark"" and notes 28 structured/graph questions, but does not enumerate domains or services.
- Issues Fixed table mentions `team-platform` only in the context of correcting an OWNS edge for `audit-service`; no other platform-domain services are named.
- Remaining Limitations and Conclusion sections discuss overall dataset readiness for TFM research but contain no architectural details about shared services.

No YAML specs, service inventories, or architecture descriptions are present in the supplied context.",0.40410958904109584,partial,5755.171459008125,2378,197,0.006726,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q030,Which services interact with external third-party APIs?,discovery,medium,relational,"Services that interact with external third-party APIs include: credit-bureau-integration (ServicosBureau), fraud-bureau-integration (ClearCheck), digital-signature-service (DocuSign-BR), detran-integration-service (DETRAN-API), cartorio-integration-service (Cartorio-Digital), bank-transfer-integration (BancoParceiro), vehicle-appraisal-service (FIPE-API), and property-appraisal-service (InspecaoExpress). These eight integration services encapsulate all external dependencies behind internal service boundaries.","**Direct answer:** The provided documentation does not specify which services interact with external third-party APIs.

**Supporting details:**  
The documentation states that services communicate via ""Synchronous: REST APIs (internal and external)"", but it does not identify any specific services that call external third-party APIs. The described flows (Onboarding, Document, Biometrics) list only internal services (e.g., `lead-intake-service`, `eligibility-service`, `document-upload-service`, `ocr-worker`, `biometrics-capture-service`, `liveness-worker`, `face-match-service`) and their internal communication patterns (sync REST or async events via SQS/SNS). No third-party integrations, external API calls, or service-to-third-party mappings are mentioned.

**Sources:**  
- ""Services communicate via: Synchronous: REST APIs (internal and external)..."" (repeated across all context sections)  
- Onboarding Flow, Document Flow, and Biometrics Flow descriptions (no external API references)",0.4165003326679974,partial,5774.66333299526,2409,196,0.006778,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q031,Which services process asynchronous workloads using SQS queues?,discovery,medium,operational,"Services that process asynchronous workloads using SQS queues include: ocr-worker (processes uploaded documents asynchronously), liveness-worker (processes biometric liveness checks asynchronously), fraud-scoring-service (processes fraud checks in the background), credit-scoring-engine (runs ML scoring models asynchronously), notification-service (sends notifications asynchronously), dunning-service (processes payment reminders in batches), and registry-tracker-service (polls for registry status updates). These services use SQS to decouple from their producers and handle variable load through queue-based scaling.","**Direct answer:**  
The standalone stateless OCR worker (also referred to as the document OCR component) processes asynchronous workloads using SQS queues.

**Supporting details:**  
- It consumes messages from the `document-ocr-queue` SQS queue, which receives `DocumentUploaded` events from the Document Upload Service.  
- Message visibility timeout is set to 5 minutes to handle slow OCR processing.  
- Horizontal scaling is managed by KEDA, which monitors SQS queue depth and scales pods (normally 2 replicas, up to 10+ during campaigns).  
- The worker is deliberately isolated: it has no REST API, no database writes, and communicates only via events (inbound SQS, outbound SNS). It runs on GPU nodes independently of other services.  
- This design was chosen in ADR-001 to decouple OCR from the upload flow, replacing an earlier synchronous embedding in the Document Upload Service.

No other services are described in the documentation as consuming or processing workloads via SQS queues.

**Sources:**  
- ""Horizontal scaling is managed by KEDA..."" section  
- ""Integration Patterns"" (Inbound/Outbound/S3)  
- ""ADR-001: Stateless Worker over Stateful Service"" (Context, Decision, Consequences)",0.4243767313019391,partial,12408.304208001937,2350,250,0.0072,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q032,Which services are owned by team-credit?,discovery,easy,factual,"Team-credit owns four services in the credit analysis domain: credit-bureau-integration (handles communication with ServicosBureau), income-verification-service (verifies and cross-references customer income data), credit-scoring-engine (runs ML models to compute credit risk scores), credit-policy-service (manages and evaluates credit policy rules), and credit-decision-service (makes final credit approval or denial decisions based on scores and policies).","**The provided documentation does not contain any information about team-credit or the services it owns.**

The context only describes the first three teams in detail (with the document repeating and cutting off at ""4.""):

- **team-onboarding** owns: `lead-intake-service`, `eligibility-service`, `customer-service`, `proposal-service`
- **team-documents** owns: `document-upload-service`, `ocr-worker`, `document-classifier-service`, `document-validation-service`, `document-store-service`
- **team-identity** owns: `biometrics-capture-service`, `liveness-worker`, `face-match-service`

No entry for `team-credit` appears in the document.",0.4310502283105023,partial,4012.478792006732,2383,137,0.006136,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q033,"Which services would need to be modified to add a new loan product type (e.g., personal unsecured loans)?",discovery,hard,architectural,"Adding a new unsecured loan product would require modifications to: eligibility-service (new eligibility rules), proposal-service (new product type support), credit-policy-service (new credit policies for unsecured lending), credit-scoring-engine (adjusted risk models without collateral), credit-decision-service (updated decision rules), contract-generation-service (new contract templates), billing-service (new payment schedules), and customer-portal-bff (new product flow). The appraisal domain services could be skipped since there is no collateral, and registry services would also not be needed. The feature-flag-service could gate the rollout.","**Direct answer:** The provided context does not contain enough information to determine which services would need to be modified.

**Supporting details:**  
The documentation is exclusively about the proposal-service. It states that this service ""orchestrates the entire loan proposal lifecycle"" and that ""Proposals can be for two product types: vehicle-backed loans and home-backed loans. Each carries different collateral requirements, document checklists, and approval criteria, all managed through configurable product rules.""

It lists dependencies (customer-service, eligibility-service, fraud-analysis-service, credit-engine, appraisal-service, disbursement-service) but provides no information on whether those services contain product-specific logic, hardcoded checks, or rules that would require changes for a new type such as personal unsecured loans.

No documentation for any other service is present, and no details are given on how the ""configurable product rules"" are implemented or distributed across the system.

**Sources cited:**  
- proposal-service documentation (Overview and Architecture sections)",0.4892412231030578,partial,9332.399541002815,2242,191,0.006394,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q034,Which services have dependencies on both PostgreSQL and MongoDB?,discovery,medium,operational,"Most services at CredityFlow use either PostgreSQL (for transactional data) or MongoDB (for document-oriented data), but some may use both. The proposal-service likely uses PostgreSQL for structured proposal data and may reference MongoDB-stored documents via the document-store-service. The backoffice-bff may aggregate data from both PostgreSQL-backed services and MongoDB-backed document stores. The audit-service uses Elasticsearch rather than either database. Generally, CredityFlow follows the principle of each service owning its own datastore, minimizing dual-database dependencies.","**Direct answer:** The provided documentation does not identify any services or their database dependencies.

**Supporting details:**  
The context describes a past issue with PostgreSQL schema migrations for contract metadata and a decision to use MongoDB instead (with common fields enforced via Kotlin data classes and product-specific data in a dynamic `metadata` map). It also covers ADR-002 for a generic ""service"" that serves contract PDFs via pre-signed S3 URLs. No service names are mentioned, and there is no information about which components depend on PostgreSQL, MongoDB, or both.

**Sources cited:**  
- Context sections on MongoDB decision for contract metadata storage (repeated).  
- ADR-002: Pre-Signed URLs Instead of Proxying Downloads.",0.49925261584454406,partial,6204.582874997868,1772,148,0.005024,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q035,How does CredityFlow handle a customer who wants to refinance their auto loan?,ambiguous,medium,mixed,"For an AutoRefi (auto refinance) application, the flow begins similarly to a new loan: the lead-intake-service captures the refinance request, and the eligibility-service checks if the customer qualifies for refinancing based on their existing loan history and current terms. The customer-service retrieves existing customer data to avoid redundant onboarding. The vehicle-appraisal-service re-evaluates the vehicle's current market value via FIPE-API since the collateral value may have changed. The credit-scoring-engine runs an updated credit assessment, and if approved, the contract-generation-service creates a new contract that supersedes the original. The existing lien is updated through the detran-integration-service.","**Direct answer:**  
CredityFlow handles auto loan refinancing via the dedicated **AutoRefi** product (PROD-03), a vehicle-backed refinancing option.

**Supporting details:**  
- The Products table explicitly lists PROD-03 as ""AutoRefi"" with ""Vehicle refinancing"" and ""Vehicle"" as the collateral type.  
- This would engage the standard business domains for secured lending, including Onboarding (eligibility), Credit Analysis (scoring and decision), Contract (generation and signature), Registry (lien registration), and Disbursement (fund transfer).  
- No specific workflow steps, eligibility rules, or process flows for refinancing are described in the documentation.

**Sources:**  
CredityFlow — Company Overview (Products table and Business Domains table).  

The provided documentation does not contain enough detail to describe the exact handling process.",0.4857324032974001,correct,6209.100667008897,2561,170,0.006822,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q036,How does CredityFlow ensure compliance with financial regulations across its services?,ambiguous,hard,mixed,CredityFlow ensures compliance through multiple mechanisms distributed across the architecture. The compliance-check-service validates contracts against regulatory requirements before signing. The audit-service logs all significant operations to Elasticsearch for regulatory reporting and investigation. PII encryption at rest and in transit ensures LGPD compliance. The credit-policy-service enforces lending regulations through configurable policy rules. The document-validation-service ensures required regulatory documents are collected and valid. The notification-service ensures required disclosures are communicated to customers. The feature-flag-service allows quick disabling of features that may have compliance issues.,"**CredityFlow ensures compliance with financial regulations through the compliance-check-service, which acts as the central regulatory gatekeeper for all loan contracts generated by the platform.**

Every contract must pass through this service before it can be digitally signed. The service evaluates contracts against BACEN resolutions and consumer protection law (CDC), returning a clear pass/fail verdict plus detailed violation reports when rules are breached.

### Key mechanisms from the documentation
- **Rule Engine** evaluates each contract against all applicable `ComplianceRule` records.
- **Kafka Consumer** automatically triggers checks on `contract_generated` events.
- **Audit Repository** persists every `ComplianceResult` for regulatory audit purposes.
- **REST API** (POST `/api/v1/compliance/check`) supports on-demand validation.
- The service follows a hexagonal architecture with the rule engine at the core, surrounded by adapters for Kafka, REST, and PostgreSQL.

The provided documentation describes this service (owned by team-contracts, Service ID `svc-28`) as the platform's compliance mechanism for contracts but does not detail how compliance is handled in other services or domains.",0.49587628865979383,correct,9724.667624992435,2029,221,0.006268,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q037,What happens when a customer disputes a collections action on their account?,ambiguous,hard,mixed,"When a customer disputes a collections action, the process likely involves multiple services. The customer-portal-bff or collections-contact-service would receive the dispute. The case-management-service in backoffice would create a dispute case for review. The audit-service would be queried to retrieve the full history of the account's collections actions (dunning-service notifications, collections-contact-service outreach attempts). The billing-service records would be reviewed to verify payment history, and the payment-confirmation-service logs could reveal missed payment confirmations. If the dispute is valid, the negotiation-engine-service might adjust terms, and the legal-collections-service would pause any legal proceedings.","**The provided documentation does not contain information on customer disputes of collections actions.**

The context only covers two topics:
- Overdue detection via a cron job (with up to ~24 hours latency, acceptable for collections workflow; the job is idempotent and can be safely re-run).
- ADR-038-002 decision to materialize the full amortization schedule at disbursement time (each installment stored as a first-class entity for tracking, modification during renegotiation, and auditing).

No details are given on dispute handling, collections actions, or related workflows.

**Sources:**  
- Consequences section on overdue detection (repeated across the provided context).  
- ADR-038-002: Store full amortization schedule at disbursement time.",0.48655913978494625,correct,4282.822874985868,1073,140,0.003546,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q038,How does CredityFlow handle partial document submissions during onboarding?,ambiguous,easy,operational,"When a customer submits documents partially during onboarding, the document-upload-service accepts each document independently and the document-store-service tracks which required documents have been received versus which are still pending. The document-validation-service validates each document as it arrives. The proposal-service maintains the overall application state and tracks document completeness. The customer-portal-bff displays which documents are still needed, and the notification-service can send reminders for missing documents. The application only progresses to credit analysis once all required documents are validated. The backoffice-bff allows agents to view partially complete applications and follow up with customers.","**Direct answer:** The provided documentation does not describe how CredityFlow handles partial document submissions during onboarding.

**Supporting details:**  
The Proposal Service maintains a state machine with `DOCUMENTS_PENDING` and `DOCUMENTS_COMPLETE` states. The only documented transition occurs when the Document Validation Service emits a `DocumentsValidated` event, which moves the proposal from `DOCUMENTS_PENDING` to `DOCUMENTS_COMPLETE`. No information is given on the document submission process itself, whether partial uploads are accepted, how the Document Validation Service evaluates completeness, or any intermediate states for partial submissions.

**Sources:**  
Proposal Service (svc-04) – Component Overview and Data Flow sections.",0.5294906166219839,correct,4760.157500000787,2582,133,0.006494,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q039,What monitoring and observability tools does CredityFlow use and how are alerts configured?,ambiguous,easy,operational,"CredityFlow uses Datadog as its primary observability platform, covering metrics, traces, and logs across all services running on AWS EKS. Istio service mesh provides automatic distributed tracing for inter-service communication. Elasticsearch stores audit logs for compliance-specific querying. Alerts are likely configured in Datadog for key SLIs such as error rates, latency percentiles, queue depths (SQS), and external integration availability. Critical alerts would cover the Saga flow (contract-registry-disbursement), external API failures (ServicosBureau, ClearCheck, DETRAN-API, BancoParceiro), and fraud scoring anomalies.","**Direct answer:**  
The provided documentation does not contain any information about monitoring, observability tools, or alert configuration in CredityFlow.

**Supporting details:**  
The context is limited to the CredityFlow Event Catalog. It describes an event-driven architecture using Amazon SNS topics and SQS queues (with SNS-SQS fan-out and direct SQS patterns), a standard event envelope that includes `correlation_id` for end-to-end tracing, snake_case event naming, and at-least-once delivery semantics. No tools (e.g., CloudWatch, X-Ray, Prometheus), dashboards, logging, metrics, or alerting mechanisms are mentioned.

**Sources:**  
CredityFlow Event Catalog (Overview, Event Naming Convention, Standard Event Envelope sections).",0.4689554419284148,correct,3591.316791003919,2552,149,0.006594,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q040,How does the renegotiation-eligibility-service determine if a delinquent customer can renegotiate?,ambiguous,hard,mixed,"The renegotiation-eligibility-service evaluates whether a delinquent customer qualifies for renegotiation based on multiple criteria. It checks the customer's payment history via the billing-service, the current outstanding balance, the number of days past due from the dunning-service records, and whether the customer has previously renegotiated (to limit repeated renegotiations). It may also query the credit-bureau-integration for updated credit data and check the collateral's current value via the appraisal domain. Eligible customers are then routed to the renegotiation-simulation-service where they can explore new payment terms before committing through the negotiation-engine-service.","**Direct answer:**  
The Renegotiation Eligibility Service determines if a delinquent (overdue) contract can be renegotiated by evaluating an ordered list of rules via its RuleEngine. Blocker rules (hard disqualifiers) are checked first; if any trigger, the check short-circuits and returns ineligible with reasons. Otherwise, constraint rules define the allowed renegotiation parameters.

**Supporting details from the documentation:**  
- The service answers whether a contract can be renegotiated ""right now, and under what constraints,"" based on the contract's current status, customer's history with CredityFlow, regulatory restrictions, and business policy.  
- It exposes `POST /v1/eligibility/check` (with `contractId`, `customerId`, and `requestedBy`).  
- On success: returns `eligible: true`, a `constraints` object (e.g., `maxDiscountPct`, `maxTermExtensionMonths`, `minDownPaymentPct`, `allowedProducts`), and empty `reasons`.  
- On failure: returns `eligible: false`, `constraints: null`, and a list of `reasons` (e.g., ""CONTRACT_ALREADY_RENEGOTIATED_TWICE"", ""LEGAL_PROCEEDINGS_ACTIVE"").  
- Rules are loaded from `renegotiation_db.eligibility_rules`, grouped into blockers and constraints. Blockers are evaluated first and cause immediate short-circuit if they fire.  
- The response also includes `evaluatedAt` and `rulesVersion`.

**Sources:**  
Renegotiation Eligibility Service (svc-43) documentation (Overview, How It Works, and Internal Components sections).",0.4142724745134384,partial,4711.7430419893935,2513,329,0.008316,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q041,"Which programming language and framework does the feature-flag-service use, and which domain does it belong to?",factual,easy,factual,"The feature-flag-service is implemented in Go using the Gin framework. It belongs to the Platform domain, which provides cross-cutting infrastructure capabilities to all other services in the CredityFlow ecosystem.","**The provided documentation does not explicitly state the programming language, framework, or domain for the feature-flag-service.**

The architecture description covers only high-level components (FlagController, FlagEvaluator, OverrideController, Redis `feature_flags_cache`, LaunchDarkly SDK) and data flows (background goroutine for flag sync, local evaluation on cache hit, fallback to SDK, bulk evaluation endpoint). No language, framework (e.g., web framework or runtime), or business domain is named.

**Supporting details from the documentation:**
- Component diagram shows REST connections from credit-decision-service, disbursement-service, and customer-portal-bff.
- Data flow section 1 mentions ""A background goroutine connects to LaunchDarkly's streaming API"".
- Evaluation uses `GET /api/v1/flags/{key}/evaluate` and `POST /api/v1/flags/evaluate-bulk`.
- No other implementation details are provided.

**Sources:** All sections titled ""# Architecture: feature-flag-service"" (component diagram and data flow 1–3).",0.2808716707021792,incorrect,12076.175542009878,2450,204,0.00694,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q042,"What is the Saga pattern used for in CredityFlow, and which services participate in it?",explanatory,medium,architectural,"The Saga pattern orchestrates the critical flow from contract signing through registry recording to fund disbursement. The participating services are the contract service, registry service, and disbursement service. This pattern ensures transactional consistency across these three bounded contexts, providing compensating actions if any step fails.","**The provided documentation does not mention the Saga pattern at all.**

The CredityFlow Event Catalog describes an event-driven architecture using SNS-SQS fan-out (primary) and direct SQS (point-to-point) patterns for the lending pipeline (lead capture through collections). It details a standard event envelope with correlation IDs for tracing, but contains no references to sagas, saga orchestration, compensating transactions, or participating services.

**Supporting details from the documentation:**
- ""CredityFlow uses an **event-driven architecture** built on Amazon SNS topics and SQS queues.""
- ""The platform relies on two messaging patterns: SNS-SQS fan-out ... Direct SQS (point-to-point).""
- All events use a common envelope with `correlation_id` for end-to-end tracing.
- No services, saga definitions, or related concepts are listed.

**Sources:** CredityFlow Event Catalog (Overview, Event Naming Convention, Standard Event Envelope sections). 

If this information exists in other documentation, it is not present in the provided context.",0.38,partial,4258.645292007714,2554,205,0.007158,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q043,List all external partners that CredityFlow integrates with for vehicle-related operations.,factual,medium,relational,"For vehicle-related operations, CredityFlow integrates with DETRAN-API for vehicle registration and lien checks, FIPE-API for vehicle valuation based on the FIPE table, InspecaoExpress for vehicle inspection services, and ClearCheck for vehicle history verification. These integrations support the AutoCredit and AutoRefi products.","**Direct answer:**  
The documentation does not list any specific named external partners. It only describes general categories of integrations and mentions one government agency (DETRAN) relevant to vehicle operations.

**Supporting details:**  
- CredityFlow integrates with **banks**, **credit bureaus**, **government registries**, and **third-party appraisal providers** as part of its fully digital lending pipeline.  
- For vehicle-related operations (e.g., AutoCredit, AutoRefi, and vehicle-backed TopUp/Renegotiation), the relevant domains are:  
  - **Registry**: Lien registration with government agencies (DETRAN/cartório). DETRAN is the only specific entity named and applies to vehicles.  
  - **Appraisal**: Collateral valuation (vehicle/property inspection) via third-party providers.  
  - Other supporting areas (banks for disbursement, credit bureaus for credit analysis) apply across products but are not vehicle-specific.  

No individual company names, partner IDs, or detailed partner lists appear in the provided documentation.

**Sources:**  
CredityFlow — Company Overview (About section and Business Domains table).",0.38286109191430545,incorrect,7918.821832994581,2560,220,0.00732,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q044,"If the credit-scoring-engine goes down, which downstream processes would be blocked and what products would be affected?",impact,hard,architectural,"If the credit-scoring-engine goes down, all credit analysis for new loan applications would halt. This blocks the entire lending pipeline downstream: contract generation, registry, and disbursement cannot proceed without a credit decision. All six products would be affected since every loan product (AutoCredit, HomeEquity, AutoRefi, HomeRefi, TopUp, and Renegotiation) requires a credit score assessment before approval.","**Direct answer:** The provided documentation does not contain information about a ""credit-scoring-engine"", its failure modes, downstream processes, or affected products.

**Supporting details:**  
The documentation describes a centralized decision service that aggregates all inputs (e.g., fraud score, income data) and applies decision logic in one place. It notes that delayed upstream inputs can create a bottleneck, mitigated by a 10-minute timeout that routes the proposal to manual review using available data. No specific upstream services, engines, or products are named, and no downstream processes or product impacts are described.

**Sources cited:**  
- ADR on centralizing the final credit decision (consequences section on bottlenecks and timeout mechanism).  
- ADR-002: Manual Override with Bounded Authority (no relevant details on service failures).",0.4383775351014041,partial,5820.696249997127,1727,159,0.005044,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q045,What types of cases are routed to manual review queues in CredityFlow?,factual,easy,operational,"Five types of cases are routed to manual review queues: (1) low-confidence OCR results from document processing, (2) inconclusive biometric verification results, (3) medium-risk fraud assessments that are not clearly fraudulent or clean, (4) borderline credit scoring decisions near the approval threshold, and (5) failed registry operations that could not be completed automatically. These queues ensure human oversight for edge cases.","**Direct answer:**  
The Case Management Service routes four types of cases to manual review queues: `FRAUD`, `REGISTRY`, `CREDIT`, and `COLLECTIONS`.

**Supporting details:**  
- These correspond to fraud investigations, failed registry lookups, disputed credit decisions, and collections escalations.  
- The service listens for incoming domain events (`fraud_flagged`, `registry_failed`, `collections_contact_attempted`) that trigger case creation.  
- Each `Case` record stores a `type` field with one of the four values above, along with `status`, `priority`, `source_event`, and `entity_type`/`entity_id` for routing and tracking.  
- Cases are created, routed to the appropriate review queue, and tracked until resolution (emitting `case_created` and `case_resolved` events).

**Sources:**  
Case Management Service documentation (Overview, Event Flow, Data Model sections).",0.41749808135072913,partial,4211.690291995183,2570,189,0.00703,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q046,Trace the event chain that occurs after a customer submits a new AutoCredit application through the customer portal.,relational,hard,architectural,"After submission through the customer-portal-bff, the onboarding service creates the application and emits an ApplicationCreated event. This triggers document collection and identity verification in parallel. Once documents are processed, the biometric-service verifies the customer's identity. The appraisal-service values the vehicle via FIPE-API. The credit-scoring-engine performs credit analysis using CQRS, consulting ServiçosBureau. Upon approval, the contract-service generates the contract for signing via DocuSign-BR, followed by the registry-service recording the lien with DETRAN-API, and finally the disbursement-service releasing funds.","**Direct answer:**  
The provided documentation does not contain information on the specific event chain triggered by submitting a new AutoCredit application through the customer portal.

**Supporting details:**  
- The context only describes general mechanisms: all events use `proposal_id` (or `lead_id` before proposal creation) as the `correlation_id`, combined with `event_id` and `timestamp` for end-to-end tracking, funnel analytics, and incident investigation.  
- It covers DLQ configuration (maxReceiveCount of 3) and idempotency (using `event_id` as deduplication key), but lists no events, no submission flow, and no sequence for customer portal actions or AutoCredit applications.  
- The ""Event Volume Estimates"" section is truncated and provides no event names or details.

**Sources cited:**  
- Correlation and Tracing section  
- Dead Letter Queues (DLQ) section  
- Idempotency section  
- Event Volume Estimates section (incomplete)  

The context is insufficient to trace any event chain.",0.45665445665445664,partial,6168.860124991625,1420,207,0.00491,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q047,Which database technologies does CredityFlow use and what are their primary purposes?,factual,easy,factual,"CredityFlow uses five database technologies across 41 databases: PostgreSQL as the primary relational database for transactional data, MongoDB for document storage (e.g., flexible document schemas), Redis for caching and session management, S3 for file storage (documents, images), and Elasticsearch for audit log indexing and search. This polyglot persistence approach matches each storage technology to its optimal use case.","**Direct answer:**  
The provided documentation does not specify any database technologies used by CredityFlow or their purposes.

**Supporting details:**  
The context describes CredityFlow as a microservices architecture deployed on AWS (EKS), along with business domains (e.g., Credit Analysis, Disbursement, Collections) and products, but contains no information on data storage, databases, or related technologies.

**Sources cited:**  
- CredityFlow — Company Overview (Architecture Overview section)",0.48701298701298706,partial,3620.8117920032237,2560,97,0.00609,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q048,"How does CredityFlow handle PII data protection, and which specific mechanisms are in place?",explanatory,medium,operational,"CredityFlow protects PII through multiple mechanisms: all PII data is encrypted both at rest and in transit. Dedicated PII vaults are used to isolate sensitive personal information from general application data. Access to PII is controlled and audited. The architecture ensures that services only access PII they need for their specific function, following the principle of least privilege. Audit logs in Elasticsearch track all PII access.","**Direct answer:**  
The provided documentation classifies certain databases as containing PII and states they are subject to LGPD and data protection policies, but it does not describe any specific mechanisms (such as encryption, access controls, anonymization, retention rules, or deletion processes) for handling PII data protection.

**Supporting details from the documentation:**  
- PII is defined as personally identifiable information including names, CPF, addresses, biometric data, etc.  
- Databases are tagged with a **Contains PII** flag (Yes/No) in the inventory.  
- Databases explicitly marked **Yes** for PII:  
  - `lead_intake_db` (PostgreSQL, lead-intake-service)  
  - `customer_db` (PostgreSQL, customer-service)  
  - `proposal_db` (PostgreSQL, proposal-service)  
  - `document_meta_db` (MongoDB, document-upload-service / document-store-service)  
  - `document_files` (S3, document-upload-service / document-store-service)  
- The `biometrics_db` entry is incomplete in the table and its PII flag is not fully specified.  
- No further details on protection mechanisms, technical controls, or implementation are provided in the inventory.

**Sources:**  
CredityFlow Database Inventory (Data Classification and Full Database Inventory sections).",0.38567164179104474,partial,7416.683000003104,2424,270,0.007548,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q049,A customer reports that their HomeEquity application has been stuck after document submission. Which services and teams should be investigated?,discovery,hard,mixed,"The investigation should focus on: the document-processing-service (Document Management domain) for potential OCR failures or low-confidence results stuck in manual review, the biometric-service (Biometrics domain) for inconclusive identity verification, and the onboarding-service (Onboarding domain) for workflow state issues. The teams owning these services should be contacted. If documents passed, the appraisal-service (Appraisal domain) for home valuation or the credit-scoring-engine (Credit Analysis domain) should also be checked.","**Direct answer:** The provided documentation does not contain any information about HomeEquity applications, document submission, or the overall application flow. It is therefore not possible to determine which services or teams should be investigated for a stuck HomeEquity application.

**Supporting details:**  
The context is limited exclusively to the property appraisal process. It describes:
- A POST /appraisals call from Backoffice BFF that sets status `PENDING_INSPECTION` in appraisal_db.
- Synchronous order creation to InspecaoExpress API, followed by async webhook callback that updates status to `INSPECTED`.
- Subsequent processing by PropertyValuationEngine to reach `COMPLETED`.
- Emission of `PropertyAppraised` or `PropertyAppraisalFailed` events via EventPublisher to the appraisal SNS topic.
- Downstream consumers (appraisal-report-service and credit decisioning pipeline) via SQS queues.
- A scheduled job (every 6 hours) that detects stale inspections (>72h) and escalates them to the case management service.
- Idempotency handling using `inspection_id` and HMAC validation for webhooks.

No references to customer-facing document submission, HomeEquity, or any teams appear in the documentation.

**Sources cited:**  
- Data Flow diagram and description  
- Integration Patterns section (InspecaoExpress, Event-driven downstream, Idempotency)  
- ADR-025-001 (Webhook-based inspection completion)  
- EventPublisher description (repeated across the provided context)",0.3899059871350816,partial,15350.521000000299,2443,297,0.007856,
unstructured__grok-build-0-1__r3__20260623T205112-438013,unstructured,Q050,"What is the monetary threshold for manual approval of disbursements, and why might this policy exist?",explanatory,easy,operational,"Disbursements exceeding R$500,000 require manual approval before funds are released. This policy likely exists for risk management and regulatory compliance purposes: large disbursements carry higher financial risk if issued in error or due to fraud, and Brazilian financial regulations may require additional oversight for high-value transactions. The manual step provides a human checkpoint to verify large-value operations.","**Direct answer:**  
The monetary threshold for manual approval of disbursements is 500000.00 (default value of `app.disbursement.approval-threshold`). The documentation does not explain why this policy exists.

**Supporting details:**  
- The configuration table explicitly defines `app.disbursement.approval-threshold` as ""Amount above which manual approval is required"" with a default of `500000.00`.  
- Disbursement orders are created via `POST /api/v1/disbursements` (example amount 250000.00 is below the threshold).  
- Manual approval/rejection occurs through `POST /api/v1/disbursements/{id}/approve`, which requires the `backoffice` role.  
- No rationale, risk policy, or business justification for the threshold is provided in the given documentation.

**Sources:**  
Configuration table in the API Reference section (repeated across the provided context excerpts).",0.40620155038759687,correct,5507.58216700342,2399,190,0.006698,
