run_id,approach,question_id,question,category,difficulty,required_knowledge_type,expected_answer,actual_answer,similarity_score,classification,latency_ms,tokens_input,tokens_output,estimated_cost,error
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q027,How would a bug in the fraud-scoring-service that inflates risk scores affect CredityFlow's business?,impact,medium,mixed,"A bug that inflates risk scores in the fraud-scoring-service would cause the fraud-decision-service to reject or flag for review a higher percentage of legitimate applications, significantly increasing false positive rates. This would reduce loan approval throughput, harm customer experience, and increase backoffice workload as more cases are routed to manual fraud review via the case-management-service. Revenue would be impacted by delayed or lost approvals. The feature-flag-service could be used to quickly disable the faulty scoring model or route to a fallback model. Detection would likely come through Datadog observability alerts showing anomalous rejection rates.","A bug that inflates fraud risk scores would likely cause the downstream `fraud-decision-service` to treat applications as riskier than they really are, potentially increasing denials or manual reviews instead of approvals.

Supporting details from the documentation:
- The fraud-scoring-service outputs a fraud risk score from 0 to 1000.
- The score is not itself a decision.
- The score feeds into the `fraud-decision-service`, which applies business rules and thresholds to decide whether to approve, deny, or route to manual review.
- Therefore, inflated scores could distort downstream decisions by making legitimate proposals appear higher-risk.

The documentation does not provide specific business metrics or thresholds, so the exact financial or operational impact cannot be determined from the provided context.

Sources: Fraud Scoring Service — Overview.",0.5413142485361093,correct,6253.457667000475,2175,261,0.01479,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q028,What would be the downstream impact if the payment-confirmation-service stops processing bank transfer confirmations?,impact,medium,mixed,"If payment-confirmation-service stops processing confirmations from BancoParceiro, the billing-service would not record incoming payments, causing customer accounts to appear delinquent even when they have paid. This would trigger false dunning-service notifications, potentially escalating to collections-contact-service outreach and even legal-collections-service actions against paying customers. The customer-portal-bff would show incorrect outstanding balances. This is a high-severity issue that could cause regulatory and reputational damage. The audit-service logs would help reconcile payments once the service is restored.","If the `payment-confirmation-service` stops processing bank transfer confirmations, disbursements would not be marked complete, and borrowers’ loan statuses would remain in a transitional state.

Supporting details:
- The service is responsible for confirming whether CredityFlow-initiated bank transfers were completed, failed, or rejected.
- The documentation states that until a transfer is confirmed, the disbursement is not considered complete.
- The borrower’s loan status also remains transitional until confirmation.
- Amount reconciliation would also be impacted, since the service verifies confirmed amounts against expected amounts and flags discrepancies.

Sources:
- `payment-confirmation-service` Overview
- `payment-confirmation-service` Architecture / WebhookReceiver / PollingScheduler",0.45670391061452503,correct,5049.520791988471,2456,283,0.016525,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q029,Which services in the platform domain are shared across all product lines?,discovery,easy,factual,"The platform domain services shared across all product lines include: auth-service (authentication and authorization for all users), feature-flag-service (feature toggle management for all services), notification-service and notification-template-service (customer communications for all products), audit-service (compliance logging for all operations), customer-portal-bff (customer-facing interface for all products), and backoffice-bff (internal operations interface for all products). These services are product-agnostic and support AutoCredit, HomeEquity, AutoRefi, HomeRefi, TopUp, and Renegotiation equally.","I don’t have enough information in the provided documentation to identify which platform-domain services are shared across all product lines.

Supporting details:
- The context mentions `audit-service` is owned by `team-platform`.
- It does not list platform-domain services or describe product-line sharing.

Sources:
- Provided context: “Issues Fixed” table and “Remaining Limitations” section.",0.45238095238095233,partial,2709.912834005081,2351,113,0.01345,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q030,Which services interact with external third-party APIs?,discovery,medium,relational,"Services that interact with external third-party APIs include: credit-bureau-integration (ServicosBureau), fraud-bureau-integration (ClearCheck), digital-signature-service (DocuSign-BR), detran-integration-service (DETRAN-API), cartorio-integration-service (Cartorio-Digital), bank-transfer-integration (BancoParceiro), vehicle-appraisal-service (FIPE-API), and property-appraisal-service (InspecaoExpress). These eight integration services encapsulate all external dependencies behind internal service boundaries.","The documentation does not specify which services interact with external third-party APIs.

Supporting details:
- It only states that services use REST APIs for internal and external communication.
- External traffic is handled by Kong API Gateway.
- Leads may come from a “partner channel,” but no specific service-to-third-party API integration is described.

Sources:
- “Services communicate via: Synchronous: REST APIs (internal and external)”
- “API Gateway (Kong) handles external traffic”
- “Onboarding Flow: Customer submits lead via website/app or partner channel”",0.44423963133640554,partial,3782.0762089977507,2392,167,0.014465,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q031,Which services process asynchronous workloads using SQS queues?,discovery,medium,operational,"Services that process asynchronous workloads using SQS queues include: ocr-worker (processes uploaded documents asynchronously), liveness-worker (processes biometric liveness checks asynchronously), fraud-scoring-service (processes fraud checks in the background), credit-scoring-engine (runs ML scoring models asynchronously), notification-service (sends notifications asynchronously), dunning-service (processes payment reminders in batches), and registry-tracker-service (polls for registry status updates). These services use SQS to decouple from their producers and handle variable load through queue-based scaling.","The **Document OCR worker/service** processes asynchronous workloads using an **SQS queue**.

Supporting details:
- It consumes from the SQS queue **`document-ocr-queue`**.
- The queue is subscribed to **`DocumentUploaded`** events from the Document Upload Service.
- The OCR component is a **standalone stateless worker** with no REST API or database writes.
- It is scaled by **KEDA**, which monitors SQS queue depth.

Sources:
- Integration Patterns — Inbound SQS queue `document-ocr-queue`
- ADR-001: Stateless Worker over Stateful Service",0.4513350559862188,partial,3860.217833003844,2278,197,0.014345,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q032,Which services are owned by team-credit?,discovery,easy,factual,"Team-credit owns four services in the credit analysis domain: credit-bureau-integration (handles communication with ServicosBureau), income-verification-service (verifies and cross-references customer income data), credit-scoring-engine (runs ML models to compute credit risk scores), credit-policy-service (manages and evaluates credit policy rules), and credit-decision-service (makes final credit approval or denial decisions based on scores and policies).","The documentation provided does not contain information about `team-credit`, so I can’t determine which services it owns.

Supporting details: the provided excerpt lists owned services only for:
- `team-onboarding`
- `team-documents`
- `team-identity`

Sources: CredityFlow Teams documentation excerpt.",0.42160737812911736,partial,3384.786416994757,2391,104,0.013515,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q033,"Which services would need to be modified to add a new loan product type (e.g., personal unsecured loans)?",discovery,hard,architectural,"Adding a new unsecured loan product would require modifications to: eligibility-service (new eligibility rules), proposal-service (new product type support), credit-policy-service (new credit policies for unsecured lending), credit-scoring-engine (adjusted risk models without collateral), credit-decision-service (updated decision rules), contract-generation-service (new contract templates), billing-service (new payment schedules), and customer-portal-bff (new product flow). The appraisal domain services could be skipped since there is no collateral, and registry services would also not be needed. The feature-flag-service could gate the rollout.","Direct answer: **The documentation only supports modifying `proposal-service`** to add a new loan product type. It does not provide enough information to say whether other services would also need changes.

Supporting details:
- `proposal-service` manages loan proposal lifecycle and currently supports two product types: **vehicle-backed** and **home-backed** loans.
- Product-specific collateral requirements, document checklists, and approval criteria are managed through configurable product rules in `proposal-service`.
- The docs list dependencies like `customer-service`, `eligibility-service`, `fraud-analysis-service`, `credit-engine`, `appraisal-service`, and `disbursement-service`, but do not state that they own or must be changed for product type definitions.

Sources:
- `proposal-service` Overview
- `proposal-service` Architecture",0.4595858383433534,partial,7173.834165994776,2210,266,0.01504,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q034,Which services have dependencies on both PostgreSQL and MongoDB?,discovery,medium,operational,"Most services at CredityFlow use either PostgreSQL (for transactional data) or MongoDB (for document-oriented data), but some may use both. The proposal-service likely uses PostgreSQL for structured proposal data and may reference MongoDB-stored documents via the document-store-service. The backoffice-bff may aggregate data from both PostgreSQL-backed services and MongoDB-backed document stores. The audit-service uses Elasticsearch rather than either database. Generally, CredityFlow follows the principle of each service owning its own datastore, minimizing dual-database dependencies.","No services are identified in the provided documentation as depending on both PostgreSQL and MongoDB.

Supporting details:
- The documentation says PostgreSQL schema migrations were a problem, and the decision was to use MongoDB for contract metadata storage.
- It does not list specific services or dependency matrices showing any service using both databases.

Sources:
- ADR on MongoDB for contract metadata storage.",0.5541211519364448,correct,3139.4286249997094,1695,131,0.01044,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q035,How does CredityFlow handle a customer who wants to refinance their auto loan?,ambiguous,medium,mixed,"For an AutoRefi (auto refinance) application, the flow begins similarly to a new loan: the lead-intake-service captures the refinance request, and the eligibility-service checks if the customer qualifies for refinancing based on their existing loan history and current terms. The customer-service retrieves existing customer data to avoid redundant onboarding. The vehicle-appraisal-service re-evaluates the vehicle's current market value via FIPE-API since the collateral value may have changed. The credit-scoring-engine runs an updated credit assessment, and if approved, the contract-generation-service creates a new contract that supersedes the original. The existing lien is updated through the detran-integration-service.","CredityFlow handles auto-loan refinancing through its **AutoRefi** product (**PROD-03**), which is specifically defined as **vehicle refinancing** backed by **vehicle collateral**.

Supporting details:
- AutoRefi is one of CredityFlow’s secured lending products.
- The platform supports a fully digital lending pipeline, with integrations to banks, credit bureaus, government registries, and third-party appraisal providers.
- Relevant business domains likely involved include Onboarding, Credit Analysis, Fraud Prevention, Appraisal, Contract, Registry, and Disbursement.
- The documentation does **not** provide a detailed step-by-step refinancing workflow.

Sources:
- CredityFlow — Company Overview: Products
- CredityFlow — Company Overview: About
- CredityFlow — Company Overview: Business Domains",0.44996729888816217,partial,5950.488249989576,2469,300,0.016845,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q036,How does CredityFlow ensure compliance with financial regulations across its services?,ambiguous,hard,mixed,CredityFlow ensures compliance through multiple mechanisms distributed across the architecture. The compliance-check-service validates contracts against regulatory requirements before signing. The audit-service logs all significant operations to Elasticsearch for regulatory reporting and investigation. PII encryption at rest and in transit ensures LGPD compliance. The credit-policy-service enforces lending regulations through configurable policy rules. The document-validation-service ensures required regulatory documents are collected and valid. The notification-service ensures required disclosures are communicated to customers. The feature-flag-service allows quick disabling of features that may have compliance issues.,"CredityFlow ensures compliance for loan contracts through the **compliance-check-service**, which acts as a regulatory gatekeeper before contracts can be digitally signed.

Supporting details:
- Every generated loan contract passes through this service before digital signing.
- The service evaluates contracts against **BACEN resolutions** and **consumer protection law (CDC)**.
- It produces a clear **pass/fail verdict** and detailed violation reports when issues are found.
- A **Rule Engine** evaluates contracts against applicable `ComplianceRule` records.
- A **Kafka Consumer** listens for `contract_generated` events and triggers compliance checks.
- A **REST API** also supports on-demand compliance checks via `POST /api/v1/compliance/check`.
- An **Audit Repository** persists every `ComplianceResult` for regulatory audit purposes.

The provided documentation only describes compliance enforcement for loan contracts via `compliance-check-service`; it does not provide enough information to explain compliance mechanisms across all CredityFlow services.

Sources: `compliance-check-service` documentation.",0.49240780911062904,correct,4060.7916669978295,1962,257,0.013665,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q037,What happens when a customer disputes a collections action on their account?,ambiguous,hard,mixed,"When a customer disputes a collections action, the process likely involves multiple services. The customer-portal-bff or collections-contact-service would receive the dispute. The case-management-service in backoffice would create a dispute case for review. The audit-service would be queried to retrieve the full history of the account's collections actions (dunning-service notifications, collections-contact-service outreach attempts). The billing-service records would be reviewed to verify payment history, and the payment-confirmation-service logs could reveal missed payment confirmations. If the dispute is valid, the negotiation-engine-service might adjust terms, and the legal-collections-service would pause any legal proceedings.","The provided documentation does not say what happens when a customer disputes a collections action.

Supporting details:
- The context only mentions overdue detection latency, cron job reruns, and amortization schedule storage.
- It does not describe dispute handling, collections action appeals, customer notifications, investigation workflows, or account state changes after a dispute.

Sources: ADR-038-002 and related consequences excerpt provided.",0.48698572628043657,correct,3393.8192920031724,1001,123,0.00685,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q038,How does CredityFlow handle partial document submissions during onboarding?,ambiguous,easy,operational,"When a customer submits documents partially during onboarding, the document-upload-service accepts each document independently and the document-store-service tracks which required documents have been received versus which are still pending. The document-validation-service validates each document as it arrives. The proposal-service maintains the overall application state and tracks document completeness. The customer-portal-bff displays which documents are still needed, and the notification-service can send reminders for missing documents. The application only progresses to credit analysis once all required documents are validated. The backoffice-bff allows agents to view partially complete applications and follow up with customers.","CredityFlow’s handling of partial document submissions is not described in the provided documentation.

Supporting details:
- The Proposal Service only reacts to a `DocumentsValidated` event.
- That event transitions a proposal from `DOCUMENTS_PENDING` to `DOCUMENTS_COMPLETE`.
- The documentation does not explain intermediate or partial document states, validation rules, retries, or how incomplete submissions are tracked.

Sources:
- Proposal Service (svc-04) — Component Overview, State Machine Engine
- Proposal Service (svc-04) — Data Flow, item 1",0.47486465583913384,correct,3845.9560420014895,2490,166,0.01494,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q039,What monitoring and observability tools does CredityFlow use and how are alerts configured?,ambiguous,easy,operational,"CredityFlow uses Datadog as its primary observability platform, covering metrics, traces, and logs across all services running on AWS EKS. Istio service mesh provides automatic distributed tracing for inter-service communication. Elasticsearch stores audit logs for compliance-specific querying. Alerts are likely configured in Datadog for key SLIs such as error rates, latency percentiles, queue depths (SQS), and external integration availability. Critical alerts would cover the Saga flow (contract-registry-disbursement), external API failures (ServicosBureau, ClearCheck, DETRAN-API, BancoParceiro), and fraud scoring anomalies.","The provided documentation does not specify what monitoring or observability tools CredityFlow uses, nor how alerts are configured.

Supporting details from the documentation:
- CredityFlow uses SNS/SQS-based event-driven messaging.
- Events include `event_id`, `timestamp`, `producer`, and `correlation_id` for end-to-end tracing.
- Delivery semantics are at-least-once.
- No tools such as CloudWatch, Datadog, Grafana, Prometheus, PagerDuty, or alert thresholds/rules are mentioned.

Sources:
- CredityFlow Event Catalog — Overview
- CredityFlow Event Catalog — Standard Event Envelope",0.4729064039408867,correct,4708.032833994366,2490,188,0.01527,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q040,How does the renegotiation-eligibility-service determine if a delinquent customer can renegotiate?,ambiguous,hard,mixed,"The renegotiation-eligibility-service evaluates whether a delinquent customer qualifies for renegotiation based on multiple criteria. It checks the customer's payment history via the billing-service, the current outstanding balance, the number of days past due from the dunning-service records, and whether the customer has previously renegotiated (to limit repeated renegotiations). It may also query the credit-bureau-integration for updated credit data and check the collateral's current value via the appraisal domain. Eligible customers are then routed to the renegotiation-simulation-service where they can explore new payment terms before committing through the negotiation-engine-service.","The renegotiation-eligibility-service determines eligibility by running the contract/customer through its RuleEngine via `POST /v1/eligibility/check`, answering whether the overdue contract can be renegotiated now and what constraints apply.

Supporting details from the documentation:
- The request includes `contractId`, `customerId`, and `requestedBy` (`CUSTOMER_PORTAL` or `BACKOFFICE`).
- Eligibility depends on:
  - contract current status,
  - customer history with CredityFlow,
  - regulatory restrictions,
  - business policy.
- The `RuleEngine` loads ordered rules from `renegotiation_db.eligibility_rules`.
- Rules are grouped into:
  - **blockers**: hard disqualifiers,
  - **constraints**: soft limits such as max discount, max term extension, minimum down payment, and allowed products.
- Blocker rules are evaluated first. If any blocker fires, evaluation short-circuits and the response is ineligible with reasons.
- If eligible, the response includes applicable constraints and the rules version used.

Sources: Renegotiation Eligibility Service (svc-43) documentation.",0.4886877828054299,correct,4743.19550000655,2453,286,0.016555,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q041,"Which programming language and framework does the feature-flag-service use, and which domain does it belong to?",factual,easy,factual,"The feature-flag-service is implemented in Go using the Gin framework. It belongs to the Platform domain, which provides cross-cutting infrastructure capabilities to all other services in the CredityFlow ecosystem.","The documentation does not explicitly state the programming language, framework, or domain for `feature-flag-service`.

Supporting details:
- It mentions a “background goroutine,” which implies Go, but the language is not directly specified.
- No web framework is named.
- No owning/business domain is documented.

Sources:
- `Architecture: feature-flag-service` — Data Flow, Flag Sync section.",0.44224422442244227,partial,4810.321790995658,2479,225,0.01577,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q042,"What is the Saga pattern used for in CredityFlow, and which services participate in it?",explanatory,medium,architectural,"The Saga pattern orchestrates the critical flow from contract signing through registry recording to fund disbursement. The participating services are the contract service, registry service, and disbursement service. This pattern ensures transactional consistency across these three bounded contexts, providing compensating actions if any step fails.","The provided documentation does not describe a Saga pattern in CredityFlow or identify any services participating in one.

Supporting details from the documentation:
- CredityFlow is described as using an event-driven architecture with Amazon SNS topics and SQS queues.
- It documents two messaging patterns: SNS-SQS fan-out and Direct SQS point-to-point.
- No Saga pattern, orchestration/choreography flow, or participating Saga services are mentioned.

Sources: CredityFlow Event Catalog — Overview, Messaging Patterns.",0.4700460829493088,partial,3618.2056670077145,2492,137,0.014515,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q043,List all external partners that CredityFlow integrates with for vehicle-related operations.,factual,medium,relational,"For vehicle-related operations, CredityFlow integrates with DETRAN-API for vehicle registration and lien checks, FIPE-API for vehicle valuation based on the FIPE table, InspecaoExpress for vehicle inspection services, and ClearCheck for vehicle history verification. These integrations support the AutoCredit and AutoRefi products.","Direct answer: The documentation only identifies partner categories, not specific partner names. For vehicle-related operations, CredityFlow integrates with:

- Government registries, specifically DETRAN, for vehicle lien registration.
- Third-party appraisal providers for vehicle inspection/valuation.

Supporting details:
- Registry domain: “Lien registration with government agencies (DETRAN/cartório).”
- Appraisal domain: “Collateral valuation (vehicle/property inspection).”
- Company overview also mentions integrations with “government registries” and “third-party appraisal providers.”

Sources: CredityFlow — Company Overview, “About” and “Business Domains” sections.",0.48310139165009935,partial,5866.550999999163,2468,292,0.01672,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q044,"If the credit-scoring-engine goes down, which downstream processes would be blocked and what products would be affected?",impact,hard,architectural,"If the credit-scoring-engine goes down, all credit analysis for new loan applications would halt. This blocks the entire lending pipeline downstream: contract generation, registry, and disbursement cannot proceed without a credit decision. All six products would be affected since every loan product (AutoCredit, HomeEquity, AutoRefi, HomeRefi, TopUp, and Renegotiation) requires a credit score assessment before approval.","Direct answer: The documentation does not specify which downstream processes or products are affected if the `credit-scoring-engine` goes down.

Supporting details:
- The docs only state that the centralized decision service can become a bottleneck when any upstream input is delayed.
- If an input does not arrive within 10 minutes, the proposal is routed to manual review with available data.
- No downstream process map, dependency list, or product impact list is provided for `credit-scoring-engine`.

Sources:
- ADR: Centralized final credit decision service
- ADR-002: Manual Override with Bounded Authority",0.47434656340755077,partial,4660.50720900239,1640,250,0.01195,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q045,What types of cases are routed to manual review queues in CredityFlow?,factual,easy,operational,"Five types of cases are routed to manual review queues: (1) low-confidence OCR results from document processing, (2) inconclusive biometric verification results, (3) medium-risk fraud assessments that are not clearly fraudulent or clean, (4) borderline credit scoring decisions near the approval threshold, and (5) failed registry operations that could not be completed automatically. These queues ensure human oversight for edge cases.","Manual review queues handle these case types: **FRAUD, REGISTRY, CREDIT, and COLLECTIONS**.

Supporting details from the documentation:
- Fraud investigations
- Failed registry lookups
- Disputed credit decisions
- Collections escalations

Sources: Case Management Service (`svc-47`) — Overview and Data Model.",0.48924731182795694,partial,2724.9753329961095,2538,130,0.01464,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q046,Trace the event chain that occurs after a customer submits a new AutoCredit application through the customer portal.,relational,hard,architectural,"After submission through the customer-portal-bff, the onboarding service creates the application and emits an ApplicationCreated event. This triggers document collection and identity verification in parallel. Once documents are processed, the biometric-service verifies the customer's identity. The appraisal-service values the vehicle via FIPE-API. The credit-scoring-engine performs credit analysis using CQRS, consulting ServiçosBureau. Upon approval, the contract-service generates the contract for signing via DocuSign-BR, followed by the registry-service recording the lien with DETRAN-API, and finally the disbursement-service releasing funds.","The provided documentation does not contain the specific event chain for a new AutoCredit application submitted through the customer portal.

Supporting details from the documentation:
- Events can be traced using `proposal_id` as the `correlation_id`, or `lead_id` before proposal creation.
- Each event also includes `event_id` and `timestamp`.
- This supports end-to-end latency tracking, funnel analytics, and incident investigation.
- Consumers are idempotent and use `event_id` for deduplication.
- Failed SQS messages are retried up to 3 times before moving to a DLQ.

Sources:
- “Correlation and Tracing”
- “Dead Letter Queues (DLQ)”
- “Idempotency”",0.4781609195402299,partial,5852.317249999032,1328,254,0.01045,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q047,Which database technologies does CredityFlow use and what are their primary purposes?,factual,easy,factual,"CredityFlow uses five database technologies across 41 databases: PostgreSQL as the primary relational database for transactional data, MongoDB for document storage (e.g., flexible document schemas), Redis for caching and session management, S3 for file storage (documents, images), and Elasticsearch for audit log indexing and search. This polyglot persistence approach matches each storage technology to its optimal use case.","The provided documentation does not specify which database technologies CredityFlow uses or their primary purposes.

Supporting details from the documentation:
- It only states that CredityFlow runs a microservices architecture deployed on AWS EKS.
- It mentions integrations with banks, credit bureaus, government registries, and third-party appraisal providers.
- No database names, storage technologies, or data persistence responsibilities are documented.

Sources:
- CredityFlow — Company Overview, “Architecture Overview”
- CredityFlow — Company Overview, “About”",0.5015105740181269,partial,2870.2912500011735,2468,150,0.01459,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q048,"How does CredityFlow handle PII data protection, and which specific mechanisms are in place?",explanatory,medium,operational,"CredityFlow protects PII through multiple mechanisms: all PII data is encrypted both at rest and in transit. Dedicated PII vaults are used to isolate sensitive personal information from general application data. Access to PII is controlled and audited. The architecture ensures that services only access PII they need for their specific function, following the principle of least privilege. Audit logs in Elasticsearch track all PII access.","CredityFlow identifies and classifies data stores that contain PII, and marks them as subject to LGPD and data protection policies. However, the provided documentation does **not** specify concrete protection mechanisms such as encryption, masking, access controls, retention rules, or audit procedures.

Supporting details:
- PII is defined as personally identifiable information such as names, CPF, addresses, and biometric data.
- Databases are tagged with a **Contains PII** classification flag.
- PII-containing stores listed include:
  - `lead_intake_db`
  - `customer_db`
  - `proposal_db`
  - `document_meta_db`
  - `document_files`
- The documentation states that PII data is subject to LGPD and data protection policies, but does not describe the specific technical or operational controls used.

Sources: CredityFlow Database Inventory — “Data Classification” and “Full Database Inventory”.",0.4710308502633559,partial,4661.445042002015,2392,254,0.01577,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q049,A customer reports that their HomeEquity application has been stuck after document submission. Which services and teams should be investigated?,discovery,hard,mixed,"The investigation should focus on: the document-processing-service (Document Management domain) for potential OCR failures or low-confidence results stuck in manual review, the biometric-service (Biometrics domain) for inconclusive identity verification, and the onboarding-service (Onboarding domain) for workflow state issues. The teams owning these services should be contacted. If documents passed, the appraisal-service (Appraisal domain) for home valuation or the credit-scoring-engine (Credit Analysis domain) should also be checked.","Direct answer: The documentation does not specify HomeEquity “document submission” services or team ownership, so I cannot identify the responsible teams from this context. If the application is stuck in the appraisal/inspection stage, investigate:

- Backoffice BFF / `POST /appraisals`
- `appraisal_db` status, especially `PENDING_INSPECTION`
- InspecaoExpress API order creation
- InspecaoExpress webhook `/callback`
- `PropertyValuationEngine`
- `EventPublisher` and SNS topic `appraisal-events`
- Downstream consumers: `appraisal-report-service` and credit decisioning pipeline
- Case management service for stale inspections over 72h

Supporting details from the documentation:
- Appraisals start via `POST /appraisals` and are stored as `PENDING_INSPECTION`.
- Inspections are asynchronous and can take hours or days.
- A scheduled job runs every 6 hours to detect inspections stuck for more than 72h and escalates them to case management.
- Completion depends on InspecaoExpress webhook callbacks, then valuation, then publishing `PropertyAppraised`.
- Downstream consumers include `appraisal-report-service` and the credit decisioning pipeline.

Sources: Data Flow; Integration Patterns; ADR-025-001.",0.42840778923253153,partial,8903.208083997015,2402,511,0.019675,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q050,"What is the monetary threshold for manual approval of disbursements, and why might this policy exist?",explanatory,easy,operational,"Disbursements exceeding R$500,000 require manual approval before funds are released. This policy likely exists for risk management and regulatory compliance purposes: large disbursements carry higher financial risk if issued in error or due to fraud, and Brazilian financial regulations may require additional oversight for high-value transactions. The manual step provides a human checkpoint to verify large-value operations.","The manual approval threshold is **500,000.00** (default), presumably in the disbursement currency such as **BRL** when the order is in BRL.

The documentation states that `app.disbursement.approval-threshold` is the “amount above which manual approval is required,” with a default of `500000.00`. It does **not** explicitly explain why this policy exists, so no documented rationale is available.

**Sources:** API Reference / Configuration — `app.disbursement.approval-threshold` property.",0.42622950819672134,correct,4284.672540990869,2379,227,0.0153,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q051,"Which services use Python/FastAPI instead of the default Kotlin/Spring Boot stack, and what might explain this technology choice?",explanatory,medium,architectural,"The credit-scoring-engine and fraud-scoring-service use Python/FastAPI instead of Kotlin/Spring Boot. This choice is likely driven by the need for machine learning and data science capabilities: Python has a superior ecosystem for ML/AI workloads (scikit-learn, TensorFlow, pandas), which are central to credit scoring and fraud detection. FastAPI provides high-performance async capabilities suitable for these computationally intensive services.","Direct answer: The provided documentation does not identify any CredityFlow services using Python/FastAPI instead of Kotlin/Spring Boot.

Supporting details:
- The only documented non-Kotlin/Spring Boot technology choice is the `feature-flag-service`, which uses Go with the Gin framework.
- The stated reason was performance and resource efficiency: lower startup time, lower memory usage, better concurrency, and reduced p99 latency for high-volume feature flag evaluation.

Sources:
- ADR-052-1: Go Instead of Kotlin
- Feature flag service integrations and architecture notes",0.520039100684262,correct,4130.2331249899,2423,203,0.01516,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q052,"How many total events flow through the CredityFlow system, and which messaging technologies facilitate this?",factual,easy,factual,"There are 64 events flowing through the CredityFlow system. These events are facilitated by AWS SQS (Simple Queue Service) for point-to-point messaging and AWS SNS (Simple Notification Service) for pub/sub fan-out patterns. The system uses event-driven choreography for the main lending pipeline, where services react to events published by other services rather than being orchestrated by a central controller.","CredityFlow has **64 domain events**, facilitated by **Amazon SNS topics** and **Amazon SQS queues**.

Supporting details:
- The architecture is event-driven and built on **SNS/SQS**.
- It uses **SNS-SQS fan-out** as the primary pattern.
- It also uses **Direct SQS point-to-point** for internal single-consumer steps.
- The catalog states that **all 64 domain events** use the common envelope and at-least-once delivery semantics.

Sources: CredityFlow Event Catalog — Overview.",0.5225225225225225,partial,3092.108457989525,2492,115,0.014185,
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,Q053,"If the DocuSign-BR integration fails during contract signing, what is the expected system behavior given the Saga pattern?",impact,hard,architectural,"Since contract signing is part of the Saga pattern (contract -> registry -> disbursement), a failure at the contract signing step via DocuSign-BR would trigger the Saga's compensating actions. The contract would be marked as failed, and downstream steps (registry recording and disbursement) would not proceed. The system should roll back any provisional state changes made during the contract creation phase. The failure would likely generate an alert and potentially route to a manual review queue for failed operations.","The documentation does not describe any Saga-pattern behavior for DocuSign-BR signing failures, so the expected Saga compensation/rollback behavior cannot be determined from the provided context.

Supporting details from the documentation:
- DocuSign-BR is the only supported signature provider; if it is degraded, there is no fallback.
- Callback failures are retried up to 3 times by DocuSign-BR; if all retries fail, the event is lost until the next polling cycle every 30 minutes.
- Monitoring/alerts exist for DocuSign-BR API errors and signatures pending longer than 72 hours.

Sources: Known Issues; Monitoring.",0.5008787346221442,correct,3988.1982910010265,1572,206,0.01095,
